Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2014-09-16,54.32,53.72125,53.7974,53.8235,53.89,buy,buy,buy
2014-09-17,53.88,53.73635,53.7986,53.83,53.822,buy,buy,hold
2014-09-18,54.11,53.7505,53.8,53.833,53.896,buy,buy,buy
2014-09-19,54.06,53.7686,53.8036,53.839,54.006,buy,buy,buy
2014-09-22,53.47,53.78255,53.788,53.8115,53.968,hold,hold,hold
2014-09-23,53.12,53.796,53.7452,53.7675,53.728,sell,hold,sell
2014-09-24,53.6,53.81165,53.7084,53.7385,53.672,sell,hold,sell
2014-09-25,52.68,53.82305,53.6486,53.6585,53.386,sell,hold,sell
2014-09-26,52.98,53.83865,53.6188,53.625,53.17,sell,hold,sell
2014-09-29,52.73,53.8452,53.5724,53.605,53.022,sell,hold,sell
2014-09-30,53.34,53.8576,53.5432,53.588,53.066,sell,hold,sell
2014-10-01,52.5,53.8609,53.4868,53.527,52.846,sell,hold,sell
2014-10-02,52.43,53.86335,53.4294,53.4705,52.796,sell,hold,sell
2014-10-03,53.0,53.8618,53.3758,53.443,52.8,sell,hold,sell
2014-10-06,52.95,53.85735,53.361,53.3935,52.844,sell,hold,sell
2014-10-07,52.01,53.8473,53.33,53.3155,52.578,sell,sell,sell
2014-10-08,53.09,53.8428,53.3242,53.259,52.696,sell,sell,sell
2014-10-09,51.93,53.8299,53.2924,53.1685,52.596,sell,sell,sell
2014-10-10,51.24,53.8127,53.2622,53.055,52.244,sell,sell,sell
2014-10-13,51.07,53.7928,53.2246,52.9255,51.868,sell,sell,sell
2014-10-14,50.68,53.7716,53.1774,52.7435,51.602,sell,sell,sell
2014-10-15,50.06,53.74575,53.1258,52.5525,50.996,sell,sell,sell
2014-10-16,50.75,53.72115,53.0874,52.3845,50.76,sell,sell,sell
2014-10-17,51.5,53.7024,53.0722,52.2565,50.812,sell,sell,sell
2014-10-20,51.96,53.68575,53.059,52.181,50.99,sell,sell,sell
2014-10-21,53.33,53.6776,53.0728,52.1915,51.52,sell,hold,hold
