Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2016-03-23,203.21,201.82105,194.014,200.5715,204.29,hold,buy,buy
2016-03-24,203.12,201.7944,194.2032,200.9505,203.988,hold,buy,buy
2016-03-28,203.24,201.75585,194.4914,201.358,203.76,hold,buy,buy
2016-03-29,205.12,201.7233,194.7552,201.9465,203.85,hold,buy,buy
2016-03-30,206.02,201.70335,195.1194,202.342,204.142,hold,buy,buy
2016-03-31,205.52,201.6854,195.4686,202.668,204.604,hold,buy,buy
2016-04-01,206.92,201.66875,195.894,203.025,205.364,hold,buy,buy
2016-04-04,206.25,201.64705,196.2852,203.316,205.966,hold,buy,buy
2016-04-05,204.19,201.6041,196.5586,203.496,205.78,hold,buy,buy
2016-04-06,206.42,201.58215,196.9342,203.897,205.86,hold,buy,buy
2016-04-07,203.95,201.54245,197.2092,204.1255,205.546,hold,buy,hold
2016-04-08,204.5,201.50475,197.5366,204.3735,205.062,hold,buy,buy
2016-04-11,204.02,201.47235,197.8348,204.4365,204.616,hold,buy,hold
2016-04-12,205.92,201.45265,198.0788,204.6075,204.962,hold,buy,buy
2016-04-13,208.0,201.44355,198.3658,204.899,205.278,hold,buy,buy
2016-04-14,208.01,201.4565,198.7228,205.1325,206.09,hold,buy,buy
2016-04-15,207.78,201.46615,199.0524,205.29,206.746,hold,buy,buy
2016-04-18,209.24,201.47485,199.4052,205.533,207.79,hold,buy,buy
2016-04-19,209.9,201.4878,199.8442,205.7945,208.586,hold,buy,buy
2016-04-20,210.1,201.5047,200.3378,206.0715,209.006,hold,buy,buy
2016-04-21,208.97,201.50945,200.8086,206.3595,209.198,hold,buy,buy
2016-04-22,208.97,201.53165,201.2826,206.652,209.436,hold,buy,buy
2016-04-25,208.61,201.5502,201.7976,206.9205,209.31,buy,buy,buy
2016-04-26,208.92,201.5574,202.2434,207.1105,209.114,buy,buy,buy
2016-04-27,209.35,201.5553,202.6348,207.277,208.964,buy,buy,buy
2016-04-28,207.45,201.53915,202.9262,207.3735,208.66,buy,buy,buy
2016-04-29,206.33,201.51775,203.211,207.344,208.132,buy,buy,hold
2016-05-02,207.97,201.4961,203.5304,207.43,208.004,buy,buy,buy
2016-05-03,206.16,201.4645,203.758,207.5285,207.452,buy,buy,sell
2016-05-04,205.01,201.4266,204.0118,207.458,206.584,buy,buy,sell
2016-05-05,204.97,201.3927,204.2472,207.509,206.088,buy,buy,sell
2016-05-06,205.72,201.36445,204.4508,207.57,205.966,buy,buy,sell
2016-05-09,205.89,201.343,204.6668,207.6635,205.55,buy,buy,sell
2016-05-10,208.45,201.34525,204.9688,207.79,206.008,buy,buy,hold
2016-05-11,206.5,201.3438,205.1366,207.715,206.306,buy,buy,sell
2016-05-12,206.56,201.32995,205.2878,207.6425,206.624,buy,buy,sell
2016-05-13,204.76,201.2999,205.3874,207.4915,206.432,buy,hold,sell
2016-05-16,206.78,201.2797,205.5144,207.3685,206.61,buy,buy,sell
2016-05-17,204.85,201.25145,205.5996,207.116,205.89,buy,hold,sell
2016-05-18,204.91,201.22705,205.7298,206.8565,205.572,buy,hold,sell
2016-05-19,204.2,201.20115,205.8262,206.618,205.1,buy,hold,sell
2016-05-20,205.49,201.17825,205.9452,206.444,205.246,buy,hold,sell
2016-05-23,205.21,201.16255,205.9942,206.274,204.932,buy,hold,sell
2016-05-24,207.87,201.16215,206.1016,206.2215,205.536,buy,buy,hold
2016-05-25,209.28,201.1557,206.2438,206.218,206.41,buy,hold,buy
2016-05-26,209.34,201.15905,206.3638,206.3125,207.438,buy,hold,buy
2016-05-27,210.24,201.16565,206.476,206.508,208.388,buy,buy,buy
2016-05-31,209.84,201.17155,206.5852,206.6015,209.314,buy,buy,buy
2016-06-01,210.27,201.1758,206.6972,206.807,209.794,buy,buy,buy
2016-06-02,210.91,201.1774,206.8242,207.102,210.12,buy,buy,buy
2016-06-03,210.28,201.1789,206.9656,207.3675,210.308,buy,buy,buy
2016-06-06,211.35,201.19405,207.1302,207.649,210.53,buy,buy,buy
2016-06-07,211.68,201.2324,207.299,207.9385,210.898,buy,buy,buy
2016-06-08,212.37,201.3061,207.444,208.1345,211.318,buy,buy,buy
2016-06-09,212.08,201.41875,207.5652,208.4135,211.552,buy,buy,buy
2016-06-10,210.07,201.53295,207.6562,208.589,211.51,buy,buy,buy
2016-06-13,208.45,201.6018,207.6868,208.7735,210.93,buy,buy,hold
2016-06-14,208.04,201.6462,207.7226,208.8365,210.202,buy,buy,hold
2016-06-15,207.75,201.68875,207.7938,208.9815,209.278,buy,hold,hold
2016-06-16,208.37,201.7429,207.8328,209.1545,208.536,buy,buy,sell
2016-06-17,206.52,201.8159,207.8842,209.2705,207.826,buy,hold,sell
2016-06-20,207.85,201.87835,207.9512,209.3885,207.706,buy,hold,sell
2016-06-21,208.44,201.9423,208.0396,209.55,207.786,buy,buy,sell
2016-06-22,208.1,202.02,208.0832,209.5615,207.856,buy,buy,sell
2016-06-23,210.81,202.08675,208.1394,209.638,208.344,buy,buy,hold
2016-06-24,203.13,202.12845,208.0418,209.3275,207.666,buy,hold,sell
2016-06-27,199.6,202.1472,207.8782,208.7955,206.016,hold,hold,sell
2016-06-28,203.2,202.17915,207.7574,208.4635,204.968,buy,hold,sell
2016-06-29,206.66,202.2324,207.6926,208.283,204.68,buy,hold,sell
2016-06-30,209.48,202.2875,207.6802,208.2115,204.414,buy,buy,hold
2016-07-01,209.92,202.3362,207.6992,208.1935,205.772,buy,buy,hold
2016-07-05,208.41,202.3796,207.688,208.0465,207.534,buy,buy,hold
2016-07-06,209.66,202.4511,207.709,207.9455,208.826,buy,buy,buy
2016-07-07,209.53,202.51645,207.7212,207.8035,209.4,buy,buy,buy
2016-07-08,212.65,202.6102,207.7872,207.832,210.034,buy,buy,buy
2016-07-11,213.4,202.7092,207.9062,207.9985,210.73,buy,buy,buy
2016-07-12,214.95,202.8193,208.0786,208.3235,212.038,buy,buy,buy
2016-07-13,214.92,202.9296,208.2176,208.6675,213.09,buy,buy,buy
2016-07-14,216.12,203.07015,208.4168,209.086,214.408,buy,buy,buy
2016-07-15,215.83,203.2087,208.6332,209.459,215.044,buy,buy,buy
2016-07-18,216.41,203.3326,208.862,209.9535,215.646,buy,buy,buy
2016-07-19,216.19,203.45275,209.0714,210.3705,215.894,buy,buy,buy
2016-07-20,217.08,203.56315,209.2952,210.8025,216.326,buy,buy,buy
2016-07-21,216.26,203.6521,209.4514,211.2105,216.354,buy,buy,buy
2016-07-22,217.24,203.74925,209.6662,211.532,216.636,buy,buy,buy
2016-07-25,216.65,203.83545,209.868,212.208,216.684,buy,buy,buy
2016-07-26,216.75,203.91315,210.1078,213.0655,216.796,buy,buy,buy
2016-07-27,216.52,203.9891,210.3026,213.7315,216.684,buy,buy,buy
2016-07-28,216.77,204.06535,210.541,214.237,216.786,buy,buy,buy
2016-07-29,217.12,204.1497,210.7852,214.619,216.762,buy,buy,buy
2016-08-01,216.94,204.23795,211.04,214.97,216.82,buy,buy,buy
2016-08-02,215.55,204.30425,211.2412,215.327,216.58,buy,buy,buy
2016-08-03,216.18,204.3688,211.4606,215.653,216.512,buy,buy,buy
2016-08-04,216.41,204.43425,211.6314,215.997,216.44,buy,buy,buy
2016-08-05,218.18,204.5096,211.8094,216.2735,216.652,buy,buy,buy
2016-08-08,218.05,204.5906,211.9836,216.506,216.874,buy,buy,buy
2016-08-09,218.18,204.6552,212.1424,216.6675,217.4,buy,buy,buy
2016-08-10,217.64,204.70585,212.2984,216.8035,217.692,buy,buy,buy
2016-08-11,218.65,204.76415,212.466,216.93,218.14,buy,buy,buy
2016-08-12,218.46,204.8236,212.617,217.0615,218.196,buy,buy,buy
2016-08-15,219.09,204.87435,212.7932,217.1955,218.404,buy,buy,buy
2016-08-16,217.96,204.92,212.9254,217.284,218.36,buy,buy,buy
2016-08-17,218.37,204.9722,213.0592,217.3485,218.506,buy,buy,buy
2016-08-18,218.86,205.01485,213.189,217.4785,218.548,buy,buy,buy
2016-08-19,218.54,205.05255,213.3182,217.5435,218.564,buy,buy,buy
2016-08-22,218.53,205.0934,213.4874,217.6375,218.452,buy,buy,buy
2016-08-23,218.97,205.1375,213.6978,217.7485,218.654,buy,buy,buy
2016-08-24,217.85,205.17655,213.894,217.815,218.55,buy,buy,buy
2016-08-25,217.7,205.22465,214.093,217.8615,218.318,buy,buy,hold
2016-08-26,217.29,205.2683,214.2714,217.87,218.068,buy,buy,hold
2016-08-29,218.36,205.32175,214.5082,217.941,218.034,buy,buy,buy
2016-08-30,218.0,205.38755,214.7112,218.0635,217.84,buy,buy,sell
2016-08-31,217.38,205.46175,214.89,218.1235,217.746,buy,buy,sell
2016-09-01,217.39,205.5206,215.0758,218.1725,217.684,buy,buy,sell
2016-09-02,218.37,205.5851,215.227,218.182,217.9,buy,buy,hold
2016-09-06,219.03,205.6366,215.545,218.231,218.034,buy,buy,hold
2016-09-07,219.01,205.6889,215.9332,218.2725,218.236,buy,buy,hold
2016-09-08,218.51,205.7349,216.2394,218.316,218.462,buy,buy,buy
2016-09-09,213.28,205.75595,216.3718,218.0475,217.64,buy,hold,sell
2016-09-12,216.34,205.7909,216.509,217.9415,217.234,buy,hold,sell
2016-09-13,213.23,205.81045,216.5752,217.6485,216.074,buy,hold,sell
2016-09-14,213.15,205.8284,216.67,217.408,214.902,buy,hold,sell
2016-09-15,215.28,205.86135,216.7824,217.2535,214.256,buy,hold,sell
2016-09-16,213.37,205.8748,216.8592,216.979,214.274,buy,hold,sell
2016-09-19,213.41,205.8992,216.8744,216.7225,213.688,buy,sell,sell
2016-09-20,213.42,205.93825,216.8748,216.467,213.726,buy,sell,sell
2016-09-21,215.82,205.96925,216.8922,216.3095,214.26,buy,sell,sell
2016-09-22,217.18,206.0134,216.9374,216.276,214.64,buy,hold,hold
2016-09-23,215.99,206.0586,216.9348,216.1905,215.164,buy,sell,sell
2016-09-26,214.24,206.1031,216.903,216.038,215.33,buy,sell,sell
2016-09-27,215.57,206.1516,216.8862,215.8985,215.76,buy,sell,sell
2016-09-28,216.64,206.2254,216.8952,215.8305,215.924,buy,sell,buy
2016-09-29,214.68,206.2843,216.8472,215.6955,215.424,buy,sell,sell
2016-09-30,216.3,206.34065,216.848,215.641,215.486,buy,sell,hold
2016-10-03,215.78,206.3794,216.8188,215.5115,215.794,buy,sell,buy
2016-10-04,214.68,206.4285,216.7794,215.294,215.616,buy,sell,hold
2016-10-05,215.63,206.50655,216.757,215.125,215.414,buy,sell,buy
2016-10-06,215.78,206.5771,216.7422,214.9885,215.634,buy,sell,buy
2016-10-07,215.04,206.6348,216.7076,215.0765,215.382,buy,sell,hold
2016-10-10,216.16,206.6855,216.6884,215.0675,215.458,buy,sell,buy
2016-10-11,213.43,206.72425,216.6182,215.0775,215.208,buy,sell,hold
2016-10-12,213.71,206.76675,216.5814,215.1055,214.824,buy,sell,sell
2016-10-13,213.01,206.7948,216.518,214.992,214.27,buy,sell,sell
2016-10-14,213.12,206.83075,216.4522,214.9795,213.886,buy,sell,sell
2016-10-17,212.38,206.8733,216.3362,214.928,213.13,buy,sell,sell
2016-10-18,213.71,206.93675,216.2494,214.9425,213.186,buy,sell,sell
2016-10-19,214.28,207.00135,216.1714,214.8655,213.3,buy,sell,sell
2016-10-20,213.88,207.07665,216.0962,214.7005,213.474,buy,sell,sell
2016-10-21,213.98,207.1763,216.0028,214.6,213.646,buy,sell,sell
2016-10-24,214.89,207.29115,215.9314,214.6325,214.148,buy,sell,hold
2016-10-25,214.17,207.40145,215.833,214.5625,214.24,buy,sell,sell
2016-10-26,213.74,207.50185,215.7486,214.4175,214.132,buy,sell,sell
2016-10-27,213.17,207.62355,215.6446,214.342,213.99,buy,sell,sell
2016-10-28,212.54,207.7266,215.5182,214.154,213.702,buy,sell,sell
2016-10-31,212.55,207.8503,215.3984,213.9925,213.234,buy,sell,sell
2016-11-01,211.01,207.96505,215.248,213.809,212.602,buy,sell,sell
2016-11-02,209.74,208.0855,215.0634,213.5145,211.802,buy,sell,sell
2016-11-03,208.78,208.19595,214.882,213.1645,210.924,buy,sell,sell
2016-11-04,208.55,208.2861,214.699,212.84,210.126,buy,sell,sell
2016-11-07,213.15,208.41365,214.6162,212.6895,210.246,buy,sell,hold
2016-11-08,214.11,208.5332,214.5312,212.7235,210.866,buy,sell,hold
2016-11-09,216.38,208.67445,214.4988,212.857,212.194,buy,hold,hold
2016-11-10,216.92,208.8135,214.4896,213.0525,213.822,buy,hold,buy
2016-11-11,216.42,208.927,214.4702,213.2175,215.396,buy,hold,buy
2016-11-14,216.59,209.0417,214.4346,213.428,216.084,buy,hold,buy
2016-11-15,218.28,209.1823,214.4196,213.6565,216.918,buy,hold,buy
2016-11-16,217.87,209.31515,214.3968,213.836,217.216,buy,hold,buy
2016-11-17,218.99,209.4521,214.4064,214.0915,217.63,buy,hold,buy
2016-11-18,218.5,209.60485,214.5108,214.3175,218.046,buy,hold,buy
2016-11-21,220.15,209.7785,214.587,214.5805,218.758,buy,hold,buy
2016-11-22,220.58,209.95425,214.734,214.901,219.218,buy,buy,buy
2016-11-23,220.7,210.1314,214.885,215.249,219.784,buy,buy,buy
2016-11-25,221.52,210.3247,215.0098,215.6665,220.29,buy,buy,buy
2016-11-28,220.48,210.49395,215.152,216.0635,220.686,buy,buy,buy
2016-11-29,220.91,210.6496,215.302,216.4815,220.838,buy,buy,buy
2016-11-30,220.38,210.7871,215.4412,216.95,220.798,buy,buy,buy
2016-12-01,219.57,210.9245,215.5162,217.4415,220.572,buy,buy,buy
2016-12-02,219.68,211.0629,215.5662,217.9865,220.204,buy,buy,buy
2016-12-05,221.0,211.194,215.6664,218.609,220.308,buy,buy,buy
2016-12-06,221.7,211.3409,215.8156,219.0365,220.466,buy,buy,buy
2016-12-07,224.6,211.4979,215.9962,219.561,221.31,buy,buy,buy
2016-12-08,225.15,211.64595,216.1664,219.9995,222.426,buy,buy,buy
2016-12-09,226.51,211.80305,216.403,220.479,223.792,buy,buy,buy
2016-12-12,226.25,211.96755,216.602,220.9705,224.842,buy,buy,buy
2016-12-13,227.76,212.1158,216.8416,221.529,226.054,buy,buy,buy
2016-12-14,225.88,212.2502,217.0656,221.909,226.31,buy,buy,buy
2016-12-15,226.81,212.38535,217.2892,222.356,226.642,buy,buy,buy
2016-12-16,225.04,212.5084,217.4744,222.6585,226.348,buy,buy,buy
2016-12-19,225.53,212.6331,217.6842,223.01,226.204,buy,buy,buy
2016-12-20,226.4,212.7731,217.889,223.3225,225.932,buy,buy,buy
2016-12-21,225.77,212.90505,218.1358,223.582,225.91,buy,buy,buy
2016-12-22,225.38,213.03425,218.3692,223.816,225.624,buy,buy,buy
2016-12-23,225.71,213.149,218.6232,224.0255,225.758,buy,buy,buy
2016-12-27,226.27,213.26785,218.8862,224.315,225.906,buy,buy,buy
2016-12-28,224.4,213.379,219.1266,224.4895,225.506,buy,buy,hold
2016-12-29,224.35,213.48405,219.3394,224.688,225.222,buy,buy,hold
2016-12-30,223.53,213.57855,219.5244,224.886,224.852,buy,buy,sell
2017-01-03,225.24,213.68285,219.7516,225.164,224.758,buy,buy,hold
2017-01-04,226.58,213.7924,220.0036,225.443,224.82,buy,buy,hold
2017-01-05,226.4,213.9016,220.2338,225.678,225.22,buy,buy,hold
2017-01-06,227.21,214.0216,220.4946,225.8085,225.792,buy,buy,hold
2017-01-09,226.46,214.1383,220.749,225.874,226.378,buy,buy,buy
2017-01-10,226.46,214.2544,221.0148,225.8715,226.622,buy,buy,buy
2017-01-11,227.1,214.3643,221.306,225.914,226.726,buy,buy,buy
2017-01-12,226.53,214.46685,221.5856,225.8525,226.752,buy,buy,buy
2017-01-13,227.05,214.5745,221.9064,225.911,226.72,buy,buy,buy
2017-01-17,226.25,214.67115,222.2366,225.883,226.678,buy,buy,buy
2017-01-18,226.75,214.77365,222.596,225.9685,226.736,buy,buy,buy
2017-01-19,225.91,214.88225,222.9432,225.9875,226.498,buy,buy,hold
2017-01-20,226.74,214.98385,223.215,226.0045,226.54,buy,buy,buy
2017-01-23,226.15,215.09485,223.4558,226.0235,226.36,buy,buy,buy
2017-01-24,227.6,215.21035,223.6802,226.1345,226.63,buy,buy,buy
2017-01-25,229.57,215.3381,223.9332,226.3275,227.194,buy,buy,buy
2017-01-26,229.33,215.45515,224.1914,226.4805,227.878,buy,buy,buy
2017-01-27,228.97,215.56,224.439,226.709,228.324,buy,buy,buy
2017-01-30,227.55,215.6577,224.6244,226.869,228.604,buy,buy,buy
2017-01-31,227.53,215.75645,224.8176,227.069,228.59,buy,buy,buy
2017-02-01,227.62,215.84835,224.9902,227.188,228.2,buy,buy,buy
2017-02-02,227.77,215.9377,225.1756,227.2475,227.888,buy,buy,buy
2017-02-03,229.34,216.0339,225.3594,227.3945,227.962,buy,buy,buy
2017-02-06,228.93,216.1337,225.5264,227.4805,228.238,buy,buy,buy
2017-02-07,228.94,216.23355,225.6912,227.6045,228.52,buy,buy,buy
2017-02-08,229.24,216.3367,225.8456,227.7435,228.844,buy,buy,buy
2017-02-09,230.6,216.4451,226.048,227.9185,229.41,buy,buy,buy
2017-02-10,231.51,216.5559,226.26,228.1675,229.844,buy,buy,buy
2017-02-13,232.77,216.6825,226.5078,228.4535,230.612,buy,buy,buy
2017-02-14,233.7,216.81935,226.7904,228.826,231.564,buy,buy,buy
2017-02-15,234.92,216.9541,227.0952,229.2345,232.7,buy,buy,buy
2017-02-16,234.72,217.0969,227.3696,229.675,233.524,buy,buy,buy
2017-02-17,235.09,217.2473,227.6374,230.0925,234.24,buy,buy,buy
2017-02-21,236.49,217.4049,227.8752,230.6095,234.984,buy,buy,buy
2017-02-22,236.28,217.5577,228.0978,231.0435,235.5,buy,buy,buy
2017-02-23,236.44,217.71045,228.2964,231.387,235.804,buy,buy,buy
2017-02-24,236.74,217.8519,228.5062,231.7575,236.208,buy,buy,buy
2017-02-27,237.11,218.00495,228.6932,232.1645,236.612,buy,buy,buy
2017-02-28,236.47,218.1545,228.905,232.6105,236.608,buy,buy,buy
2017-03-01,239.78,218.3296,229.1644,233.223,237.308,buy,buy,buy
2017-03-02,238.27,218.48705,229.429,233.7555,237.674,buy,buy,buy
2017-03-03,238.42,218.6549,229.6868,234.288,238.01,buy,buy,buy
2017-03-06,237.71,218.8189,229.913,234.7065,238.13,buy,buy,buy
2017-03-07,237.0,218.9829,230.1376,235.11,238.236,buy,buy,buy
