Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2016-01-13,719.57,648.46775,762.117,761.017,733.978,buy,sell,sell
2016-01-14,731.39,649.3512,761.79,759.582,732.056,buy,sell,sell
2016-01-15,710.49,650.1562,761.0234,756.277,727.972,buy,sell,sell
2016-01-19,719.08,651.04505,760.2988,753.7395,725.174,buy,sell,sell
2016-01-20,718.56,651.9181,759.4566,751.825,719.818,buy,sell,sell
2016-01-21,726.67,652.82715,758.758,750.1185,721.238,buy,sell,sell
2016-01-22,745.46,653.81025,758.5718,749.035,724.052,buy,sell,sell
2016-01-25,733.62,654.73825,758.079,747.2905,728.678,buy,sell,sell
2016-01-26,733.79,655.6645,757.4498,745.688,731.62,buy,sell,sell
2016-01-27,717.58,656.5092,756.6708,742.455,731.424,buy,sell,sell
2016-01-28,748.3,657.5518,756.8354,740.172,735.75,buy,sell,hold
2016-01-29,761.35,658.65335,757.054,738.7245,738.928,buy,hold,buy
2016-02-01,770.77,659.7896,757.5498,738.3625,746.358,buy,hold,buy
2016-02-02,780.91,661.03045,757.9678,739.436,755.782,buy,hold,buy
2016-02-03,749.38,662.0547,757.7566,738.8285,762.142,buy,sell,buy
2016-02-04,730.03,662.99025,756.8172,737.3635,758.488,buy,sell,hold
2016-02-05,703.76,663.76315,755.3584,735.5015,746.97,buy,sell,hold
2016-02-08,704.16,664.49665,754.049,734.164,733.648,buy,sell,sell
2016-02-09,701.02,665.13345,752.6842,732.5615,717.67,buy,sell,sell
2016-02-10,706.85,665.8371,751.3818,730.637,709.164,buy,sell,sell
2016-02-11,706.36,666.54705,750.252,729.9765,704.43,buy,sell,sell
2016-02-12,706.89,667.27455,748.714,728.7515,705.056,buy,sell,sell
2016-02-16,717.64,668.1189,747.5098,729.109,707.752,buy,sell,sell
2016-02-17,731.97,669.02295,746.7852,729.7535,713.942,buy,sell,hold
2016-02-18,717.51,669.8463,745.5512,729.701,716.074,buy,sell,sell
2016-02-19,722.11,670.74165,744.5336,729.473,719.224,buy,sell,sell
2016-02-22,729.05,671.7115,743.6118,728.6525,723.656,buy,sell,hold
2016-02-23,717.29,672.58775,742.7066,727.836,723.586,buy,sell,sell
2016-02-24,720.9,673.4475,741.9238,727.1915,721.372,buy,sell,sell
2016-02-25,729.12,674.3642,741.4978,727.7685,723.694,buy,sell,hold
2016-02-26,724.86,675.29485,740.7442,726.5965,724.244,buy,sell,sell
2016-02-29,717.22,676.1835,739.8868,724.39,721.878,buy,sell,sell
2016-03-01,742.17,677.14835,739.1984,722.96,726.854,buy,hold,buy
2016-03-02,739.48,678.1133,738.5914,720.8885,730.57,buy,hold,buy
2016-03-03,731.59,679.0379,738.0862,719.999,731.064,buy,sell,buy
2016-03-04,730.22,679.9426,737.4746,720.0085,732.136,buy,sell,buy
2016-03-07,712.8,680.74405,736.388,720.4605,731.252,buy,sell,hold
2016-03-08,713.53,681.52765,735.2884,720.929,725.524,buy,sell,hold
2016-03-09,725.41,682.3821,734.4798,722.1485,722.71,buy,sell,buy
2016-03-10,732.17,683.307,733.4784,723.4145,722.826,buy,sell,hold
2016-03-11,744.87,684.2601,732.4966,725.34,725.756,buy,hold,buy
2016-03-14,750.24,685.2404,731.6954,727.5075,733.244,buy,hold,buy
2016-03-15,750.57,686.26665,731.1466,729.154,740.652,buy,hold,buy
2016-03-16,757.36,687.3074,731.105,730.4235,747.042,buy,hold,buy
2016-03-17,758.48,688.33005,731.044,732.472,752.304,buy,buy,buy
2016-03-18,755.41,689.33065,730.9656,734.137,754.412,buy,buy,buy
2016-03-21,762.16,690.383,731.3888,735.7925,756.796,buy,buy,buy
2016-03-22,760.05,691.4356,731.9716,737.9305,758.692,buy,buy,buy
2016-03-23,757.56,692.506,732.4614,739.7635,758.732,buy,buy,buy
2016-03-24,754.84,693.5694,732.6514,741.0495,758.004,buy,buy,buy
2016-03-28,753.28,694.5728,733.3256,742.4705,757.578,buy,buy,buy
2016-03-29,765.89,695.65205,734.0156,744.904,758.324,buy,buy,buy
2016-03-30,768.34,696.7564,735.1726,746.2125,759.982,buy,buy,buy
2016-03-31,762.9,697.8559,736.049,747.3835,761.05,buy,buy,buy
2016-04-01,769.67,698.9799,737.0712,749.2875,764.016,buy,buy,buy
2016-04-04,765.12,700.0725,737.8402,751.0325,766.384,buy,buy,buy
2016-04-05,758.57,701.08445,738.1024,753.321,764.92,buy,buy,buy
