Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2013-12-09,84.77,66.76805,81.4912,86.811,85.394,buy,buy,sell
2013-12-10,84.98,66.9743,81.674,86.809,85.206,buy,buy,sell
2013-12-11,82.79,67.1619,81.7598,86.7035,84.738,buy,buy,sell
2013-12-12,82.6,67.3472,81.8186,86.459,84.15,buy,buy,sell
2013-12-13,81.38,67.526,81.873,86.069,83.304,buy,hold,sell
2013-12-16,81.89,67.7079,81.9426,85.775,82.728,buy,hold,sell
2013-12-17,80.9,67.874,82.0436,85.449,81.912,buy,hold,sell
2013-12-18,81.41,68.0379,82.2378,85.144,81.636,buy,hold,sell
2013-12-19,82.02,68.19505,82.4648,84.8885,81.52,buy,hold,sell
2013-12-20,83.13,68.35555,82.682,84.6815,81.87,buy,buy,sell
2013-12-23,83.4,68.51555,82.8698,84.4815,82.172,buy,buy,sell
2013-12-24,82.82,68.6739,83.026,84.292,82.556,buy,hold,sell
2013-12-26,83.47,68.8293,83.218,84.0965,82.968,buy,buy,sell
2013-12-27,81.64,68.97455,83.3508,83.763,82.892,buy,hold,sell
2013-12-30,81.67,69.1209,83.5294,83.4305,82.6,buy,sell,sell
2013-12-31,82.83,69.2729,83.7486,83.195,82.486,buy,sell,sell
2014-01-02,80.48,69.4138,83.876,82.923,82.018,buy,sell,sell
2014-01-03,80.92,69.5522,83.9844,82.7125,81.508,buy,sell,sell
2014-01-06,80.38,69.69535,84.0878,82.4545,81.256,buy,sell,sell
2014-01-07,84.91,69.8574,84.289,82.4195,81.904,buy,hold,hold
2014-01-08,85.15,70.02195,84.4524,82.4385,82.368,buy,hold,hold
2014-01-09,85.17,70.1856,84.6,82.448,83.306,buy,hold,buy
2014-01-10,86.8,70.3586,84.6908,82.6485,84.482,buy,hold,buy
2014-01-13,84.45,70.51825,84.7754,82.741,85.296,buy,sell,buy
2014-01-14,84.31,70.6813,84.8072,82.8875,85.176,buy,sell,buy
2014-01-15,84.34,70.85045,84.8264,83.01,85.014,buy,sell,buy
2014-01-16,84.76,71.0287,84.7572,83.203,84.932,buy,hold,buy
2014-01-17,83.9,71.2006,84.6738,83.3275,84.352,buy,sell,buy
2014-01-21,81.5,71.3637,84.5716,83.3015,83.762,buy,sell,hold
2014-01-22,82.47,71.53265,84.5434,83.2685,83.394,buy,sell,hold
2014-01-23,81.34,71.6979,84.4806,83.1655,82.794,buy,sell,sell
2014-01-24,80.36,71.84935,84.3874,83.0425,81.914,buy,sell,sell
2014-01-27,77.91,71.97945,84.2476,82.7645,80.716,buy,sell,sell
2014-01-28,77.77,72.10585,84.0532,82.571,79.97,buy,sell,sell
2014-01-29,76.67,72.2314,83.803,82.321,78.81,buy,sell,sell
2014-01-30,77.79,72.35565,83.6034,82.069,78.1,buy,sell,sell
2014-01-31,77.19,72.48075,83.3988,81.9045,77.466,buy,sell,sell
2014-02-03,73.91,72.59355,83.1268,81.554,76.666,buy,sell,sell
2014-02-04,76.37,72.71995,82.9116,81.3535,76.386,buy,sell,sell
2014-02-05,76.16,72.8453,82.6894,80.916,76.284,buy,sell,sell
2014-02-06,77.14,72.9695,82.4842,80.5155,76.154,buy,sell,sell
2014-02-07,84.45,73.13505,82.441,80.4795,77.606,buy,hold,hold
2014-02-10,84.05,73.29025,82.3744,80.342,79.634,buy,hold,hold
2014-02-11,84.2,73.44265,82.2922,80.3295,81.2,buy,hold,buy
2014-02-12,90.27,73.62865,82.3312,80.6275,84.022,buy,hold,buy
2014-02-13,92.3,73.82725,82.4264,81.0255,87.054,buy,hold,buy
2014-02-14,91.25,74.02295,82.533,81.35,88.414,buy,hold,buy
2014-02-18,93.35,74.22215,82.6974,81.8225,90.274,buy,hold,buy
2014-02-19,93.76,74.41445,82.8618,82.4355,92.186,buy,hold,buy
2014-02-20,96.8,74.6226,83.0856,83.152,93.492,buy,buy,buy
2014-02-21,96.92,74.83215,83.3286,83.931,94.416,buy,buy,buy
2014-02-24,98.26,75.061,83.5942,84.826,95.818,buy,buy,buy
2014-02-25,101.04,75.30625,83.9592,85.9825,97.356,buy,buy,buy
2014-02-26,100.18,75.53795,84.3108,87.103,98.64,buy,buy,buy
2014-02-27,99.72,75.7626,84.6776,88.2555,99.224,buy,buy,buy
2014-02-28,100.24,75.97375,85.0446,89.378,99.888,buy,buy,buy
2014-03-03,100.55,76.1797,85.4376,90.546,100.346,buy,buy,buy
2014-03-04,106.89,76.419,85.9472,92.195,101.516,buy,buy,buy
2014-03-05,107.3,76.6561,86.4528,93.7415,102.94,buy,buy,buy
2014-03-06,108.38,76.88485,86.9578,95.3525,104.672,buy,buy,buy
2014-03-07,108.06,77.11345,87.451,96.8985,106.236,buy,buy,buy
2014-03-10,107.54,77.3436,87.9454,98.053,107.634,buy,buy,buy
2014-03-11,104.73,77.55695,88.3706,99.087,107.202,buy,buy,buy
2014-03-12,106.69,77.78195,88.8716,100.2115,107.08,buy,buy,buy
2014-03-13,103.21,77.9765,89.3024,100.8585,106.046,buy,buy,buy
2014-03-14,102.95,78.17345,89.7048,101.391,105.024,buy,buy,buy
2014-03-17,104.53,78.37615,90.1858,102.055,104.422,buy,buy,buy
2014-03-18,105.2,78.5797,90.6714,102.6475,104.516,buy,buy,buy
2014-03-19,103.76,78.7882,91.139,103.1475,103.93,buy,buy,buy
2014-03-20,103.36,78.99405,91.508,103.4755,103.96,buy,buy,hold
2014-03-21,101.51,79.194,91.8352,103.705,103.672,buy,buy,sell
2014-03-24,97.58,79.37175,92.0834,103.671,102.282,buy,buy,sell
2014-03-25,96.48,79.5339,92.277,103.443,100.538,buy,buy,sell
2014-03-26,92.71,79.6759,92.4422,103.0695,98.328,buy,buy,sell
2014-03-27,89.95,79.80635,92.555,102.581,95.646,buy,hold,sell
2014-03-28,90.05,79.9407,92.6692,102.0715,93.354,buy,hold,sell
2014-03-31,90.59,80.0711,92.7858,101.5735,91.956,buy,hold,sell
2014-04-01,95.55,80.2301,93.0188,101.0065,91.77,buy,buy,sell
2014-04-02,95.16,80.3841,93.292,100.3995,92.26,buy,buy,sell
2014-04-03,91.3,80.52135,93.4686,99.5455,92.53,buy,hold,sell
2014-04-04,85.69,80.63095,93.5556,98.427,91.658,buy,hold,sell
2014-04-07,83.36,80.74015,93.6156,97.218,90.212,buy,hold,sell
2014-04-08,86.07,80.8691,93.7788,96.285,88.316,buy,hold,sell
2014-04-09,88.11,81.00625,93.9856,95.356,86.906,buy,hold,sell
2014-04-10,81.9,81.1081,94.0902,94.2905,85.026,buy,hold,sell
2014-04-11,78.99,81.1935,94.1142,93.0925,83.686,hold,sell,sell
2014-04-14,79.77,81.28815,94.1658,91.8545,82.968,hold,sell,sell
2014-04-15,83.3,81.4003,94.3536,90.7595,82.414,buy,sell,sell
2014-04-16,84.8,81.51895,94.5222,89.8115,81.752,buy,sell,sell
2014-04-17,85.68,81.6462,94.7126,88.9275,82.508,buy,sell,sell
2014-04-21,84.8,81.76625,94.8658,88.092,83.67,buy,sell,sell
2014-04-22,85.77,81.8866,94.8922,87.5015,84.87,buy,sell,sell
2014-04-23,83.28,81.9872,94.8768,86.8415,84.866,buy,sell,sell
2014-04-24,83.48,82.0909,94.8624,86.38,84.602,buy,sell,sell
2014-04-25,77.39,82.1682,94.6048,85.752,82.944,hold,sell,sell
2014-04-28,77.28,82.2524,94.3044,85.1135,81.44,hold,sell,sell
2014-04-29,80.83,82.3513,94.096,84.6255,80.452,hold,sell,sell
2014-04-30,80.74,82.45275,93.8438,83.885,79.944,hold,sell,sell
2014-05-01,83.5,82.56715,93.6386,83.302,79.948,buy,sell,hold
2014-05-02,82.6,82.6747,93.3546,82.867,80.99,hold,sell,sell
2014-05-05,84.71,82.7869,93.1104,82.818,82.476,buy,sell,hold
2014-05-06,81.37,82.89065,92.7726,82.7185,82.584,hold,sell,sell
2014-05-07,83.99,83.00735,92.4316,82.6145,83.234,buy,sell,buy
2014-05-08,83.22,83.12015,92.0924,82.37,83.178,buy,sell,buy
2014-05-09,84.58,83.23735,91.7896,82.504,83.574,buy,sell,buy
2014-05-12,89.51,83.3294,91.575,83.03,84.534,buy,sell,buy
2014-05-13,86.09,83.3901,91.2858,83.346,85.478,buy,sell,buy
2014-05-14,84.19,83.4446,90.8318,83.3905,85.518,buy,sell,buy
2014-05-15,83.61,83.4963,90.358,83.331,85.596,buy,sell,buy
2014-05-16,82.16,83.532,89.8336,83.155,85.112,hold,sell,hold
2014-05-19,86.41,83.5846,89.4006,83.2355,84.492,buy,sell,buy
2014-05-20,85.87,83.635,88.9672,83.2405,84.448,buy,sell,buy
2014-05-21,88.16,83.68575,88.6358,83.4845,85.242,buy,sell,buy
2014-05-22,91.01,83.7444,88.3222,83.861,86.722,buy,hold,buy
2014-05-23,94.42,83.82655,88.1464,84.7125,89.174,buy,hold,buy
2014-05-27,95.42,83.9051,87.9958,85.6195,90.976,buy,hold,buy
2014-05-28,95.19,83.97635,87.809,86.3375,92.84,buy,hold,buy
2014-05-29,98.2,84.06105,87.669,87.2105,94.848,buy,hold,buy
2014-05-30,97.17,84.1421,87.5372,87.894,96.08,buy,buy,buy
2014-06-02,97.77,84.2632,87.4254,88.6525,96.75,buy,buy,buy
2014-06-03,98.0,84.4006,87.3552,89.317,97.266,buy,buy,buy
2014-06-04,99.35,84.5424,87.3906,90.216,98.098,buy,buy,buy
2014-06-05,103.03,84.71125,87.5216,91.168,99.064,buy,buy,buy
2014-06-06,104.05,84.88245,87.7484,92.2095,100.44,buy,buy,buy
2014-06-09,103.7,85.04995,88.0234,93.1655,101.626,buy,buy,buy
2014-06-10,102.68,85.2073,88.276,93.824,102.562,buy,buy,buy
2014-06-11,103.52,85.36555,88.5346,94.6955,103.396,buy,buy,buy
2014-06-12,101.72,85.5129,88.658,95.572,103.134,buy,buy,buy
2014-06-13,101.98,85.6674,88.7944,96.4905,102.72,buy,buy,buy
2014-06-16,103.97,85.82465,89.0478,97.581,102.774,buy,buy,buy
2014-06-17,104.57,85.9766,89.4254,98.489,103.152,buy,buy,buy
2014-06-18,105.24,86.13295,89.863,99.4575,103.496,buy,buy,buy
2014-06-19,102.98,86.27875,90.2012,100.1985,103.748,buy,buy,buy
2014-06-20,103.53,86.4227,90.5096,100.8245,104.058,buy,buy,buy
2014-06-23,103.87,86.5687,90.949,101.297,104.038,buy,buy,buy
2014-06-24,104.68,86.72155,91.4628,101.76,104.06,buy,buy,buy
2014-06-25,108.5,86.89155,92.0374,102.4255,104.712,buy,buy,buy
2014-06-26,107.87,87.0678,92.5288,102.909,105.69,buy,buy,buy
2014-06-27,110.21,87.2499,93.037,103.561,107.026,buy,buy,buy
2014-06-30,108.66,87.42075,93.4966,104.1055,107.984,buy,buy,buy
2014-07-01,109.01,87.6017,93.9808,104.656,108.85,buy,buy,buy
2014-07-02,108.12,87.7793,94.4278,105.0945,108.774,buy,buy,buy
2014-07-03,109.18,87.96055,94.9458,105.402,109.036,buy,buy,buy
2014-07-07,107.41,88.128,95.4244,105.57,108.476,buy,buy,buy
2014-07-08,101.45,88.2639,95.9056,105.4575,107.034,buy,buy,hold
2014-07-09,103.52,88.4059,96.4304,105.4995,105.936,buy,buy,hold
2014-07-10,103.35,88.55115,96.8808,105.491,104.982,buy,buy,sell
2014-07-11,104.78,88.69855,97.3616,105.644,104.102,buy,buy,sell
2014-07-14,104.05,88.8449,97.7726,105.7475,103.43,buy,buy,sell
2014-07-15,102.68,88.9818,98.1742,105.683,103.676,buy,buy,sell
2014-07-16,101.96,89.11235,98.5192,105.5525,103.364,buy,buy,sell
2014-07-17,101.15,89.2389,98.9148,105.348,102.924,buy,buy,sell
2014-07-18,104.17,89.36725,99.3184,105.4075,102.802,buy,buy,sell
2014-07-21,103.14,89.48465,99.7168,105.388,102.62,buy,buy,sell
