Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2013-09-11,20.29,,20.1958,19.872,20.036,hold,hold,buy
2013-09-12,20.14,,20.208,19.861,20.104,hold,sell,buy
2013-09-13,20.2,,20.2226,19.868,20.184,hold,sell,buy
2013-09-16,20.42,,20.2346,19.888,20.262,hold,hold,buy
2013-09-17,20.52,,20.2458,19.926,20.314,hold,hold,buy
2013-09-18,20.7,,20.257,19.9635,20.396,hold,hold,buy
2013-09-19,20.62,,20.269,20.004,20.492,hold,hold,buy
2013-09-20,20.42,,20.2732,20.023,20.536,hold,hold,buy
2013-09-23,20.14,,20.269,20.027,20.48,hold,sell,buy
2013-09-24,20.01,,20.2604,20.0305,20.378,hold,sell,hold
2013-09-25,20.12,,20.2556,20.064,20.262,hold,sell,buy
2013-09-26,20.12,,20.2492,20.096,20.162,hold,sell,buy
2013-09-27,20.04,,20.2356,20.1215,20.086,hold,sell,sell
2013-09-30,19.9,,20.219,20.1445,20.038,hold,sell,sell
2013-10-01,20.04,,20.2024,20.1665,20.044,hold,sell,sell
2013-10-02,20.04,,20.1874,20.1805,20.028,hold,sell,sell
2013-10-03,19.89,,20.1724,20.185,19.982,hold,hold,sell
2013-10-04,20.05,,20.1602,20.1975,19.984,hold,hold,sell
2013-10-07,19.82,,20.1438,20.187,19.968,hold,hold,sell
2013-10-08,19.57,,20.1254,20.1525,19.874,hold,hold,sell
2013-10-09,19.64,,20.1086,20.12,19.794,hold,hold,sell
2013-10-10,20.2,,20.1028,20.123,19.856,hold,buy,hold
2013-10-11,20.31,,20.0926,20.1285,19.908,hold,buy,hold
2013-10-14,20.41,,20.0846,20.128,20.026,hold,buy,hold
2013-10-15,20.26,19.0539,20.0746,20.115,20.164,buy,buy,buy
2013-10-16,20.68,19.07535,20.0766,20.114,20.372,buy,buy,buy
2013-10-17,20.87,19.0954,20.0852,20.1265,20.506,buy,buy,buy
2013-10-18,20.91,19.1157,20.0936,20.151,20.626,buy,buy,buy
2013-10-21,20.87,19.1348,20.1026,20.1875,20.718,buy,buy,buy
2013-10-22,20.91,19.1543,20.114,20.2325,20.848,buy,buy,buy
2013-10-23,20.74,19.1732,20.12,20.2635,20.86,buy,buy,buy
2013-10-24,20.77,19.19235,20.1282,20.296,20.84,buy,buy,buy
2013-10-25,20.86,19.2109,20.1442,20.337,20.83,buy,buy,buy
2013-10-28,20.81,19.2294,20.16,20.3825,20.818,buy,buy,buy
2013-10-29,20.87,19.24845,20.1822,20.424,20.81,buy,buy,buy
2013-10-30,20.78,19.2667,20.1988,20.461,20.818,buy,buy,buy
2013-10-31,20.56,19.2838,20.2138,20.4945,20.776,buy,buy,buy
2013-11-01,20.62,19.30125,20.2254,20.523,20.728,buy,buy,buy
2013-11-04,20.63,19.31865,20.2368,20.5635,20.692,buy,buy,buy
2013-11-05,20.52,19.3347,20.2484,20.611,20.622,buy,buy,hold
2013-11-06,20.62,19.3513,20.2718,20.66,20.59,buy,buy,sell
2013-11-07,20.38,19.36625,20.2898,20.669,20.554,buy,buy,sell
2013-11-08,20.86,19.3832,20.3164,20.6965,20.602,buy,buy,hold
2013-11-11,20.86,19.4005,20.3448,20.719,20.648,buy,buy,hold
2013-11-12,20.67,19.4165,20.3662,20.7395,20.678,buy,buy,sell
2013-11-13,20.84,19.43375,20.3878,20.7475,20.722,buy,buy,hold
2013-11-14,21.03,19.452,20.4124,20.7555,20.852,buy,buy,buy
2013-11-15,21.13,19.4696,20.439,20.7665,20.906,buy,buy,buy
2013-11-18,21.12,19.48815,20.4608,20.779,20.958,buy,buy,buy
2013-11-19,21.15,19.506,20.4786,20.791,21.054,buy,buy,buy
2013-11-20,21.08,19.52335,20.4944,20.808,21.102,buy,buy,buy
2013-11-21,21.39,19.5425,20.5194,20.839,21.174,buy,buy,buy
2013-11-22,21.49,19.56195,20.5452,20.8705,21.246,buy,buy,buy
2013-11-25,21.52,19.58115,20.5672,20.906,21.326,buy,buy,buy
2013-11-26,21.5,19.59955,20.5868,20.9375,21.396,buy,buy,buy
2013-11-27,21.56,19.61845,20.604,20.9765,21.492,buy,buy,buy
2013-11-29,21.48,19.63665,20.6212,21.0225,21.51,buy,buy,buy
2013-12-02,21.47,19.6552,20.6422,21.065,21.506,buy,buy,buy
2013-12-03,21.25,19.6718,20.6644,21.096,21.452,buy,buy,buy
2013-12-04,21.3,19.69,20.6902,21.135,21.412,buy,buy,buy
2013-12-05,21.1,19.7079,20.7098,21.159,21.32,buy,buy,hold
2013-12-06,21.39,19.72615,20.7352,21.2095,21.302,buy,buy,buy
2013-12-09,21.48,19.74725,20.764,21.2405,21.304,buy,buy,buy
2013-12-10,21.4,19.7675,20.794,21.2675,21.334,buy,buy,buy
2013-12-11,21.11,19.78495,20.8154,21.2895,21.296,buy,buy,hold
2013-12-12,21.11,19.80255,20.8368,21.303,21.298,buy,buy,sell
2013-12-13,21.13,19.82,20.8616,21.308,21.246,buy,buy,sell
2013-12-16,21.26,19.83735,20.8858,21.3145,21.202,buy,buy,sell
2013-12-17,21.12,19.85325,20.9118,21.3145,21.146,buy,buy,sell
2013-12-18,21.61,19.871,20.9526,21.3375,21.246,buy,buy,hold
2013-12-19,21.58,19.88795,20.9914,21.3625,21.34,buy,buy,hold
2013-12-20,21.6,19.90475,21.0194,21.373,21.434,buy,buy,buy
2013-12-23,21.71,19.9214,21.0474,21.384,21.524,buy,buy,buy
2013-12-24,21.75,19.93875,21.0742,21.3955,21.65,buy,buy,buy
2013-12-26,21.8,19.9561,21.105,21.4105,21.688,buy,buy,buy
2013-12-27,21.79,19.9728,21.1272,21.422,21.73,buy,buy,buy
2013-12-30,21.75,19.98935,21.1448,21.4355,21.76,buy,buy,buy
2013-12-31,21.86,20.0073,21.1638,21.455,21.79,buy,buy,buy
2014-01-02,21.74,20.0252,21.1812,21.4795,21.788,buy,buy,buy
2014-01-03,21.89,20.0432,21.2008,21.509,21.806,buy,buy,buy
2014-01-06,21.91,20.0624,21.2242,21.5495,21.83,buy,buy,buy
2014-01-07,21.92,20.0811,21.2472,21.576,21.864,buy,buy,buy
2014-01-08,21.99,20.1004,21.2698,21.6015,21.89,buy,buy,buy
2014-01-09,22.07,20.11955,21.295,21.635,21.956,buy,buy,buy
2014-01-10,22.03,20.1389,21.3182,21.681,21.984,buy,buy,buy
2014-01-13,21.7,20.15635,21.3366,21.7105,21.942,buy,buy,hold
2014-01-14,21.88,20.17515,21.363,21.748,21.934,buy,buy,buy
2014-01-15,22.14,20.19475,21.3934,21.792,21.964,buy,buy,buy
2014-01-16,22.0,20.21515,21.4208,21.836,21.95,buy,buy,buy
2014-01-17,21.93,20.2344,21.449,21.852,21.93,buy,buy,buy
2014-01-21,21.95,20.254,21.4756,21.8705,21.98,buy,buy,buy
2014-01-22,21.96,20.27275,21.5072,21.8885,21.996,buy,buy,buy
2014-01-23,21.6,20.28945,21.522,21.883,21.888,buy,buy,hold
2014-01-24,21.11,20.3025,21.527,21.851,21.71,buy,hold,sell
2014-01-27,20.98,20.31465,21.5332,21.81,21.52,buy,hold,sell
2014-01-28,21.26,20.3286,21.5416,21.7835,21.382,buy,hold,sell
2014-01-29,21.01,20.34325,21.5412,21.7465,21.192,buy,hold,sell
2014-01-30,21.31,20.358,21.5448,21.719,21.134,buy,hold,sell
2014-01-31,21.06,20.3732,21.5436,21.685,21.124,buy,hold,sell
2014-02-03,20.53,20.3867,21.5312,21.617,21.034,buy,hold,sell
2014-02-04,20.73,20.39995,21.5242,21.558,20.928,buy,hold,sell
2014-02-05,20.71,20.413,21.5106,21.4975,20.868,buy,sell,sell
2014-02-06,21.03,20.42605,21.5014,21.4495,20.812,buy,sell,sell
2014-02-07,21.29,20.4398,21.4968,21.4105,20.858,buy,sell,sell
2014-02-10,21.31,20.4531,21.493,21.3745,21.014,buy,sell,sell
2014-02-11,21.53,20.46795,21.4924,21.366,21.174,buy,hold,hold
2014-02-12,21.53,20.48235,21.4934,21.3485,21.338,buy,hold,hold
2014-02-13,21.61,20.4969,21.4962,21.322,21.454,buy,hold,buy
