,TSLA,AAPL,AMZN,GOOGL,FB,TWTR,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,QQQ,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2014-09-03,281.19,91.8743,339.0,589.52,75.83,49.33,40.7064,59.03,62.74,88.24,72.43,78.2786,81.6,41.36,17.905,54.36,73.6067,52.1373,84.0276,58.4114,62.2951,107.7169,65.7572,177.78,157.9032,81.2715,67.17,21.4306,38.8516,18.9753,4.19,78.3998,31.68,34.5687,52.7371,95.1079,71.9257,83.7855,98.28,68.1985,84.7388,23.2515,37.89
2014-09-04,286.04,91.1129,345.95,593.14,75.95,50.24,40.978,59.08,61.26,88.24,72.455,78.41199999999999,81.22,41.35,18.06,54.18,74.0332,51.9821,83.5708,58.2369,62.3683,111.09,65.7572,177.2,154.9032,82.1208,66.759,21.0937,39.1584,19.3079,4.15,79.0425,32.12,36.8414,51.9917,95.0219,72.0253,85.2285,98.29,67.5242,83.9934,23.101,37.36
2014-09-05,277.39,91.9022,346.38,597.78,77.26,50.7,41.5665,59.81,62.47,90.07,73.13,80.0516,81.15,41.445,18.08,54.18,74.4985,51.9699,83.5335,58.5583,62.2381,112.741,65.6905,178.75,155.1265,83.6549,67.2354,21.2996,38.8606,19.25,4.15,80.686,32.94,36.7915,51.6026,95.4999,71.79899999999999,85.124,98.26,67.9542,84.7388,23.3244,37.69
2014-09-08,282.11,91.3357,342.34,601.63,77.89,52.0,42.0736,60.36,64.31,93.98,73.39,80.2232,81.55,41.3,17.95,54.37,73.8878,52.3484,82.8996,58.3563,62.2014,112.3771,65.6714,180.19,155.5932,82.9335,67.3942,21.2107,38.6981,19.0765,4.13,80.96600000000001,33.135,37.28,52.2958,95.6815,70.1785,84.4215,99.23,68.4756,84.3847,23.169,38.0
2014-09-09,278.48,90.9921,329.75,591.97,76.67,50.61,42.3361,59.66,62.23,91.35,72.42,79.5464,80.39,41.025,17.89,53.64,73.7327,51.9869,81.9395,57.8052,61.9926,111.9421,65.3948,175.15,155.6032,81.2076,67.2537,21.0188,38.4815,18.8355,4.08,81.168,31.98,34.5986,51.3738,94.88799999999999,69.6082,83.6906,96.37,68.4299,83.4902,23.0428,37.45
2014-09-10,281.1,93.7872,331.33,593.42,77.43,52.91,42.4086,60.7,62.48,91.81,72.33,80.6235,80.47,41.5,18.02,53.37,74.2949,52.6177,82.4149,57.8511,62.2629,111.9954,65.3566,178.14,157.8465,81.4998,67.4129,20.9346,38.5267,18.903,4.08,81.7143,32.09,35.8446,53.051,95.67200000000001,69.4995,83.4533,98.03,69.1985,83.4157,23.1205,37.81
2014-09-11,280.31,94.1865,330.52,591.11,77.92,52.64,42.5534,61.21,63.36,92.58,72.42,81.1764,80.95,41.48,18.0,54.13,73.2966,52.1495,82.4242,57.6215,63.4998,111.7912,65.3757,177.14,156.6665,81.4724,68.0123,21.4587,38.5537,18.7102,4.08,81.7786,32.04,35.7549,53.2047,95.5955,77.6291,84.1368,98.5,68.7942,83.835,23.1787,38.04
2014-09-12,279.2,94.4001,331.19,584.9,77.48,52.11,42.2773,59.25,61.61,91.29,70.98,80.0611,80.195,41.15,17.815,53.54,73.1512,51.9287,81.6971,57.3368,64.9824,111.2853,65.4234,172.75,160.2432,81.1254,67.1039,20.8691,38.3101,18.4307,3.96,80.6584,31.525,35.7947,52.4887,95.1079,79.2405,83.8425,99.32,68.0785,83.5554,22.7126,37.16
2014-09-15,253.86,94.3722,323.89,581.64,74.58,49.38,41.8653,57.57,58.98,85.61,70.27,79.7084,79.79,40.81,17.58,53.73,72.9282,52.0743,81.4547,57.6583,65.3838,111.5871,65.1468,168.1,156.2598,81.6185,67.5534,20.6351,37.8769,18.1801,3.91,79.6118,30.02,35.9742,51.3018,94.1901,79.1319,82.2287,95.22,65.3928,83.9375,21.6639,36.53
2014-09-16,260.74,93.6572,327.76,588.78,76.08,50.83,42.3361,57.61,59.91,86.17,70.73,79.8609,79.74,40.84,17.7,54.75,74.2368,52.7196,82.3683,58.246,65.4248,112.2262,64.7414,173.02,158.2265,82.4313,69.3891,20.9346,39.0095,18.4452,3.81,80.7227,31.45,36.024,51.5797,95.0123,79.7927,83.6716,95.8,65.2728,84.1145,21.5668,37.02
2014-09-17,261.38,94.3258,324.0,593.29,76.43,50.7,42.1188,57.45,61.01,85.72,67.3,80.3661,79.63,40.605,17.7,54.89,73.8781,52.2902,83.0301,59.3849,66.0964,111.8533,64.7843,177.0,157.8432,83.2988,70.616,21.0048,39.6367,18.4596,3.82,80.8512,31.98,36.1137,52.2435,95.1557,80.0553,83.7001,96.01,64.9328,84.1704,20.8191,36.41
2014-09-18,263.82,94.5208,325.0,597.27,77.0,50.88,42.2637,57.66,61.31,85.99,67.91,81.6482,80.23,41.04,17.82,55.73,75.4096,52.511,83.9903,60.239,67.9559,112.2705,65.2517,177.92,158.5132,84.0932,71.899,21.1498,40.1331,18.7392,3.88,82.4915,32.48,36.4825,52.2925,95.8728,80.8972,84.9152,97.95,65.5728,84.1797,21.1395,37.25
2014-09-19,259.32,93.7501,331.32,605.4,77.91,53.0,43.0242,58.24,62.34,89.05,66.94,82.6634,79.57,40.86,17.52,55.61,74.9056,52.4649,83.6174,59.9727,67.8576,112.2883,65.1849,172.26,156.5098,84.3215,71.1311,21.103,39.7901,18.3921,3.81,82.1045,31.63,35.1269,51.9305,95.8133,79.9648,84.3361,98.37,65.3599,84.3195,21.1881,36.71
2014-09-22,250.03,93.8429,324.5,597.27,76.8,51.94,42.6077,57.32,60.6,84.0,67.2,81.5195,77.64,40.44,17.45,54.88,73.82,51.8899,82.9556,59.8533,67.6364,111.6936,65.0896,170.47,152.3632,83.9106,70.1945,20.5322,39.3389,18.209,3.76,80.3352,30.6,33.4423,50.9494,94.92200000000001,79.5393,82.5989,94.29,63.2542,83.2013,21.0619,36.61
2014-09-23,250.41,95.3101,323.63,591.18,78.29,52.17,42.1551,56.81,59.17,83.6,67.79,81.4242,76.78,39.88,17.17,54.95,73.1899,51.5454,82.3217,59.1277,66.4569,111.4095,64.5268,167.27,152.0398,83.5453,69.6794,20.2421,39.0095,18.1319,3.69,80.6854,31.2,33.3227,50.6148,94.6633,78.9237,82.8837,92.95,63.4142,82.2882,20.6637,36.67
2014-09-24,252.14,94.4836,328.21,598.42,78.535,52.96,42.6259,57.66,60.07,84.6,69.03,82.6348,76.95,40.42,17.25,55.66,74.6826,52.0185,82.5174,59.5777,66.5797,113.2825,65.0323,168.64,155.2498,84.9425,70.7564,20.5509,39.5465,18.2379,3.7,82.0308,32.22,33.6815,52.3013,95.6791,77.8916,83.8425,94.33,64.3656,83.3504,20.5958,36.87
2014-09-25,246.95,90.8807,321.93,585.25,77.22,51.45,41.6842,55.92,58.4,82.09,67.71,80.8809,75.43,39.98,17.13,54.43,72.4242,51.1208,80.8768,58.4573,64.8759,111.5427,64.813,163.88,152.5132,83.9197,69.9416,20.1298,38.6079,17.8427,3.63,79.6717,31.7,33.0934,51.3399,93.6666,77.8283,80.6623,91.19,63.3557,82.0645,20.4015,35.82
2014-09-26,246.6,93.555,323.21,587.9,78.79,51.89,42.0192,56.56,59.56,82.04,68.355,82.0247,75.795,40.03,17.29,54.28,72.7538,51.4192,82.3776,59.6696,65.5558,111.4362,65.0037,165.44,153.4332,84.7781,70.438,20.345,38.9599,17.8764,3.6,80.6301,33.83,33.4024,52.0585,94.6633,77.5748,81.3553,92.15,64.1071,82.6888,20.6346,35.96
2014-09-29,245.26,92.9608,321.82,587.81,79.0,51.74,42.0464,57.23,59.79,82.77,69.22,83.6738,75.72,39.935,17.335,55.04,72.2304,51.1742,81.9861,59.192,65.1217,111.2409,65.1468,165.22,154.9065,84.8146,70.4567,20.3544,38.7974,17.8475,3.55,80.2707,34.5,33.2529,52.4259,94.5387,77.5476,80.6813,90.8,64.2228,82.7727,20.3044,35.78
2014-09-30,242.68,93.555,322.44,588.41,79.04,51.58,41.974,57.53,58.78,82.5,69.19,83.5499,75.67,39.695,17.21,55.1,71.6488,51.7661,81.6039,59.1369,65.4944,111.2409,64.7653,163.92,153.9398,83.7736,69.9604,20.2234,38.2198,17.7848,3.41,80.1693,34.26,32.5352,51.1758,94.6729,78.5434,81.3173,91.42,64.4542,82.9591,20.1879,35.61
2014-10-01,240.24,92.0972,317.46,579.63,76.55,50.06,41.5575,56.73,57.3,80.52,67.54,81.7102,75.17,39.52,16.95,55.66,71.0672,50.951,80.2336,58.3471,65.0398,110.7438,64.0022,158.7,154.2665,83.1161,68.0498,19.6151,37.7325,17.6113,3.35,78.824,33.5,32.2063,50.5065,93.1587,77.1583,78.7447,89.49,62.6857,81.5241,19.9937,35.14
2014-10-02,251.42,92.7657,318.41,580.88,77.08,51.85,41.4307,56.64,57.92,81.64,67.06,80.5663,76.37,39.45,17.15,57.74,71.1642,50.8806,80.2897,58.4848,65.8753,111.6581,64.4028,159.54,156.5465,84.2302,67.7033,19.2127,37.3805,17.5342,3.39,76.6769,33.81,32.7645,51.1299,93.1587,76.5518,78.2321,88.39,64.2828,80.8718,19.8141,35.59
2014-10-03,255.21,92.5057,322.74,586.25,77.44,53.94,41.7295,58.46,60.29,83.33,68.4,81.2717,76.72,39.625,17.35,58.12,72.0462,51.4313,81.4958,59.541000000000004,66.3094,112.81200000000001,64.5363,163.29,158.4032,85.4173,68.1247,19.4092,37.1188,17.5728,3.4,76.9165,33.94,32.7944,51.9502,94.0787,78.3126,79.1434,88.63,65.6485,82.4186,20.1102,35.95
2014-10-06,260.62,92.5057,322.2,587.78,77.555,53.49,41.7295,58.3,60.53,82.99,67.67,80.6998,76.19,39.73,17.4,58.18,72.2207,51.3828,81.3743,59.6329,66.6371,112.0309,64.2407,163.12,162.1832,85.1616,70.0915,19.2782,37.1504,17.4667,3.36,76.3728,32.57,32.0319,50.8543,93.8775,77.5849,79.9124,88.92,66.2114,82.5211,20.0423,36.0
2014-10-07,259.57,91.6979,316.98,574.1,76.29,53.53,41.2225,56.91,57.82,80.06,65.96,78.6122,75.8,39.245,17.29,56.59,70.8055,50.4754,79.8035,58.3011,65.3265,111.1965,62.9434,157.97,160.7532,84.4402,68.5181,19.0629,36.5999,17.2788,3.28,74.6681,31.865,30.3124,49.6337,92.5454,75.1379,79.4282,86.96,65.1785,81.17,19.547,34.92
2014-10-08,259.28,93.6015,322.7,583.74,77.52,55.42,42.3542,57.9,59.36,81.57,67.99,80.1183,76.85,40.12,17.81,57.08,71.8927,51.5211,81.7296,59.541000000000004,66.4814,114.2678,63.5253,163.3,163.2832,85.9195,69.6888,19.7929,37.4437,17.6017,3.28,76.7598,32.32,30.2127,50.7526,94.3471,77.4666,80.6908,88.54,66.6942,82.1018,20.0423,35.28
2014-10-09,257.01,93.8058,315.37,570.81,75.91,55.29,41.5122,57.13,58.36,81.1,65.66,78.2157,75.95,39.13,17.23,56.07,69.72800000000001,50.393,80.3084,58.3287,66.334,113.9837,62.1961,159.21,158.7832,84.9881,67.9561,19.5308,36.2705,17.2643,2.95,74.2718,30.64,29.0066,49.2236,92.8233,75.2561,80.6908,85.91,65.9456,79.8655,19.4985,35.01
2014-10-10,236.91,93.5365,311.39,555.19,72.91,50.4,39.8644,54.77,56.47,79.28,63.29,76.6478,74.96,37.28,16.18,53.72,68.4369,49.7306,79.4669,57.695,66.846,114.4187,61.3832,153.92,156.6832,84.5133,61.7281,18.5576,33.2382,16.2377,2.72,65.7573,27.79,27.5812,48.0325,90.5042,74.5102,79.1909,82.59,64.5828,80.3873,18.1682,34.53
2014-10-13,224.59,92.6822,306.45,544.75,72.99,48.49,39.5204,53.23,54.2,78.42,61.68,76.1793,73.37,37.44,16.02,51.94,67.738,49.5608,77.4005,56.8684,64.7203,112.7055,60.8477,150.02,155.0232,82.7326,61.8498,17.7013,32.7328,16.1799,2.74,63.6194,27.03,27.4018,47.7208,89.0858,74.9287,78.8017,79.64,62.6542,78.1882,17.8866,33.23
2014-10-14,227.06,91.6979,308.31,548.69,73.59,48.58,39.5928,52.72,56.03,78.61,60.88,75.9021,72.675,37.31,15.925,50.13,68.9223,49.1823,77.3631,57.5572,65.4084,112.0664,60.6565,149.12,153.7698,82.27600000000001,63.4326,18.0943,33.3013,16.5558,2.62,66.3655,27.39,28.1494,48.2556,89.0954,75.6109,81.5072,78.97,64.1599,78.4025,17.6826,32.735
2014-10-15,229.7,90.5743,305.97,540.73,73.21,49.99,39.131,53.09,57.4,78.55,62.19,76.0072,72.21,37.505,16.0,50.52,69.2135,48.5831,75.6707,57.0062,64.96600000000001,110.3355,58.9638,153.59,153.3798,80.2214,65.5024,18.1832,33.915,16.8113,2.61,66.8539,27.54,29.9835,49.9454,88.5204,74.7103,84.4785,78.89,64.0842,76.483,18.1779,33.38
2014-10-16,226.35,89.3857,302.86,536.92,72.63,48.23,38.6965,53.87,57.25,80.54,62.86,75.185,72.42,37.32,16.3,49.89,68.7864,49.2503,75.0255,56.7766,64.8186,109.1371,60.0062,160.23,152.1698,81.16199999999999,65.2682,18.595,34.7363,16.8209,2.64,69.6644,28.3,29.7642,51.3793,87.9646,75.2743,83.6336,79.52,51.6714,76.1662,18.44,32.62
2014-10-17,227.48,90.695,303.64,522.97,75.95,48.77,39.5023,55.63,60.38,82.97,64.52,77.47,72.99,37.83,16.5,50.79,69.4659,49.9781,77.2135,57.3552,64.1059,110.6461,60.1114,164.91,156.7465,82.4039,64.8,18.6044,37.0466,16.792,2.72,71.0927,28.765,29.3455,51.2119,89.1242,75.1106,83.5957,81.05,51.0128,78.1137,18.3041,34.275
2014-10-20,230.47,92.6357,306.21,532.38,76.95,50.7,39.9097,56.03,59.28,82.7,64.68,77.4796,74.12,38.1,16.62,51.82,69.9319,50.4269,78.5506,57.5848,65.0316,113.9926,60.0923,164.47,161.7532,83.8741,66.7948,18.7822,37.5971,16.9366,2.67,71.8668,29.69,29.9535,52.1503,90.4563,74.8286,85.6272,83.54,51.3171,79.6884,18.3235,34.93
2014-10-21,235.34,95.1522,315.33,538.03,78.69,50.63,40.634,57.24,60.48,84.62,66.425,79.7072,75.87,38.905,16.59,52.8,71.9898,51.7516,80.0746,59.1277,65.564,115.6436,61.5936,179.55,165.2565,86.02,68.5555,19.4466,38.996,17.6595,2.77,75.9121,31.19,31.0999,52.7114,92.8329,75.8929,87.5448,88.085,52.2842,81.5707,18.6828,35.69
2014-10-22,231.1,95.6351,312.97,542.69,78.37,49.08,40.1813,56.25,58.07,82.56,65.04,78.3591,74.5,38.68,16.33,52.25,71.0773,51.1717,78.5038,56.0327,65.1135,115.8744,62.2439,184.82,160.6032,85.2347,67.3099,19.1752,37.6513,17.245,2.64,74.5114,30.57,30.0433,52.2586,92.3537,75.3562,87.3074,85.92,53.5214,81.1607,18.4886,35.05
2014-10-23,235.29,97.3437,313.18,553.65,80.04,49.67,40.7607,57.88,64.54,85.73,65.92,79.8602,75.0,39.51,16.715,53.55,71.9219,51.9869,80.0466,56.8409,66.5142,115.9188,61.431000000000004,185.84,161.8432,86.5679,70.8407,19.5542,38.3913,17.6258,2.69,74.9906,30.89,30.9304,54.2404,93.7433,76.3113,87.4308,87.63,54.7199,81.99,18.508,36.24
2014-10-24,235.24,97.7058,287.06,548.9,80.67,49.95,41.7657,59.57,65.45,89.51,67.01,81.2273,75.37,39.93,17.2,54.45,71.8345,51.7928,80.7852,57.2541,67.4235,115.7857,61.192,189.12,159.3365,86.7414,70.7658,19.6431,38.9869,17.8138,2.68,75.4237,31.06,29.8539,54.8704,94.51,76.4114,88.0384,88.25,55.0028,82.5677,18.6148,36.35
2014-10-27,221.67,97.6037,289.97,549.88,80.28,48.56,41.5665,59.11,64.09,89.58,67.03,81.2751,75.81,39.85,17.35,54.77,71.9413,51.7759,81.0003,57.1623,67.1531,116.2117,62.5308,191.31,159.2365,87.1797,70.2975,19.6899,38.9147,17.8234,2.66,75.1657,32.3,29.9835,54.8638,94.57700000000001,76.8116,87.3074,86.93,54.1999,82.4186,18.44,36.87
2014-10-28,242.77,99.1173,295.59,558.94,80.77,43.78,42.0917,61.53,66.97,93.86,68.37,82.5372,77.12,40.47,17.51,56.1,73.77600000000001,52.5765,82.2906,57.9705,66.6207,116.336,63.64,190.65,163.8965,88.2025,70.9156,19.8818,39.0682,18.2475,2.72,77.5892,32.61,30.7909,56.2747,96.005,78.73100000000001,88.0479,88.82,55.1742,83.7977,18.6731,37.48
2014-10-29,238.1,99.6744,294.12,558.45,75.86,42.08,42.2094,60.97,65.03,91.22,67.93,82.1069,76.63,40.6,17.49,55.96,73.7663,52.0791,82.5992,57.8236,67.0303,117.1083,63.4679,188.88,162.4732,88.0472,70.9906,20.097,39.3479,18.127,2.77,78.2158,32.28,30.8108,55.6546,95.6504,78.1398,87.3454,87.38,54.0142,83.425,18.4886,38.91
2014-10-30,238.66,99.3401,299.07,560.27,74.11,41.8,41.6933,61.72,67.68,94.2,68.57,83.0152,77.26,40.77,17.57,57.37,80.6973,57.4142,82.9732,60.6247,66.8091,118.0581,64.7111,193.42,163.3332,89.0517,71.2247,19.9707,39.005,18.0162,2.75,75.9213,31.82,30.8507,56.2189,95.8516,78.4217,89.244,86.31,54.1442,84.0679,19.012999999999998,39.85
2014-10-31,241.7,100.2873,305.46,567.87,74.99,41.47,42.5082,63.99,67.93,95.48,70.12,84.1433,78.56,40.98,17.95,57.54,81.2992,58.5738,84.1045,58.5767,68.6522,118.3865,65.2657,192.58,165.2665,89.0517,72.9199,20.6726,40.1421,18.8355,2.8,79.4782,33.09,31.1796,56.2353,97.1741,78.5582,89.91799999999999,88.66,56.1099,85.1488,19.3722,40.97
2014-11-03,242.59,101.5873,305.72,563.77,73.88,40.21,42.9518,63.59,66.21,95.63,69.91,84.4588,78.05,41.16,18.17,57.77,81.6681,58.6005,84.9461,58.5491,69.4549,119.1854,65.9829,194.33,165.2798,87.7459,74.1187,20.7849,40.1692,19.1537,2.87,79.5612,33.51,28.8172,56.2813,97.4616,78.8402,89.0731,85.21,55.4871,85.4563,19.7121,40.96
2014-11-04,238.93,100.8444,302.81,564.19,75.76,40.9,43.0695,63.57,66.88,95.51,71.07,84.564,77.45,41.28,18.09,58.24,81.5322,58.9475,85.4416,59.1828,69.8481,121.2092,65.5908,191.41,165.3332,87.6272,74.306,20.6632,39.7604,19.4043,2.83,78.6581,33.37,28.0198,55.8055,97.1358,78.3854,89.301,83.79,54.6828,84.1891,19.3722,40.64
2014-11-05,230.97,101.0859,296.52,555.95,74.83,40.37,43.3321,61.91,65.55,92.65,71.37,84.8317,77.06,41.25,17.975,58.32,83.4736,60.538999999999994,86.414,59.7636,70.2577,121.1648,65.7725,186.37,168.4565,87.4628,74.6806,21.1592,40.1419,19.4043,2.8,79.9021,33.71,27.7307,54.3454,97.1454,78.4763,88.6175,71.95,54.3399,84.7947,20.2268,40.725
2014-11-06,241.22,101.3737,296.64,551.69,75.26,40.84,44.0926,63.09,66.85,94.99,72.1,85.2141,78.405,41.59,18.23,59.2,83.2407,60.6749,85.6286,60.5564,70.6673,121.6886,66.2315,189.87,169.5498,88.8417,74.5401,21.1405,39.9693,19.491,2.76,80.7499,33.35,27.2423,55.4511,97.45200000000001,79.1859,88.0954,74.005,54.7571,85.7265,19.984,40.8
2014-11-07,240.2,101.6628,299.86,551.82,75.6,40.31,44.0745,63.97,67.79,94.56,71.6,84.9082,79.55,41.87,18.515,59.42,82.3185,61.2426,86.2644,60.8698,70.1184,122.2389,66.4706,186.35,166.6732,89.1704,73.922,20.9907,39.6105,19.0765,2.78,78.3632,33.01,25.6673,55.0312,97.3658,78.8038,87.1461,73.65,54.8799,83.8629,20.052,40.94
2014-11-10,241.93,101.495,305.11,558.23,75.0,39.59,44.2646,64.45,68.91,95.16,71.7,85.9312,79.3,41.995,18.675,59.4,82.367,60.70399999999999,86.3953,61.1556,70.4051,122.2212,67.3599,188.27,169.6632,89.6361,74.8492,21.1779,39.6696,19.2982,2.76,79.1649,33.09,26.3651,56.4847,97.7108,79.2859,88.3612,72.89,55.3242,83.6579,20.3142,41.26
2014-11-11,251.08,102.3063,312.01,561.29,74.61,39.59,44.2465,64.06,68.15,94.62,71.7,86.7247,80.06,42.01,18.58,58.99,82.1146,60.5875,85.7782,61.1925,70.6836,121.6531,67.0061,188.04,171.4465,89.6179,74.9054,21.0937,39.4243,19.0669,2.73,79.3953,33.2,26.6841,56.5339,98.0174,79.3223,89.0921,69.99,54.6499,83.8443,20.0131,41.14
2014-11-12,249.1,103.7519,311.51,558.25,74.72,42.54,44.165,63.77,67.68,94.47,71.41,85.6826,79.9,42.135,18.56,58.98,81.8816,61.2426,85.6006,60.8514,70.1184,121.835,67.6277,186.92,171.0798,89.9375,73.9594,21.0469,39.388000000000005,18.9368,2.71,80.2154,32.91,27.3719,56.9867,98.1899,79.3951,90.1174,70.38,54.8371,83.7697,19.8189,41.2
2014-11-13,251.7,105.2161,316.48,556.44,74.25,40.04,44.9165,63.16,66.97,94.2,71.72,86.4666,79.29,42.0,18.4,59.31,81.736,60.9922,85.1518,60.1416,69.7416,123.4458,66.4515,185.0,172.0332,90.4032,73.8471,21.1685,38.9065,18.8452,2.66,80.5794,32.94,27.1127,56.2189,98.6116,79.8135,93.0317,69.02,54.2014,84.3195,19.7461,41.445
2014-11-14,258.68,106.4844,327.82,555.19,74.88,41.85,44.8893,63.91,67.51,95.29,71.42,86.7056,79.79,42.05,18.485,59.66,81.5904,60.4866,84.7777,59.9019,69.4795,123.2412,66.5375,180.5,170.7365,89.7092,74.7461,21.3557,39.6151,19.0717,2.61,82.0261,32.62,27.4616,55.0968,98.9183,79.2677,95.5379,69.91,55.1485,84.6084,19.5179,41.47
2014-11-17,253.98,106.3072,323.05,546.64,74.24,40.47,44.7807,62.51,65.32,93.31,69.97,86.9351,79.73,41.8,18.085,58.99,80.7653,60.72,84.2728,60.1416,68.8815,123.2323,65.8968,182.91,170.4632,89.5174,72.8543,21.0375,39.4334,18.985,2.67,81.57,32.29,26.8735,55.2477,98.6212,78.0488,95.9936,68.53,54.4485,84.245,19.3237,41.4
2014-11-18,257.7,107.6875,324.93,544.51,74.34,40.61,44.4095,62.47,64.98,92.87,70.83,87.32700000000001,79.93,42.08,18.34,59.23,81.4448,60.703,84.6936,59.9019,68.5703,123.8908,65.1605,189.85,172.0632,87.6454,74.2591,21.3183,40.26,19.4428,2.65,84.2331,32.87,28.0297,56.2321,99.3591,77.7668,96.734,70.21,54.4328,84.1238,19.4305,42.87
2014-11-19,247.74,106.9414,326.54,547.2,73.33,39.71,43.9357,61.02,63.72,90.9,70.82,87.4035,79.76,41.92,18.16,59.1,81.8137,60.7346,84.6188,59.3672,68.6276,124.6028,64.2999,190.03,171.0098,88.3029,73.5286,21.2337,40.1873,19.3705,2.63,82.2427,32.96,27.5513,55.7661,98.9087,77.4211,95.0822,71.4,51.8714,83.6952,19.0032,43.445
2014-11-20,248.71,108.4708,330.54,543.76,73.6,39.81,44.373000000000005,58.3,64.13,91.65,70.44,86.7438,79.785,42.125,18.32,58.41,82.1243,61.1745,84.73100000000001,59.1644,68.4679,123.9264,63.9556,186.26,171.1732,89.0974,73.6504,21.2713,40.1964,19.69,2.69,82.8693,33.21,28.1494,56.6225,99.3495,77.221,97.4935,71.45,52.5914,82.8379,20.4986,43.15
2014-11-21,242.78,108.6201,332.63,545.89,73.75,40.03,43.717,58.19,63.98,93.0,71.32,87.6903,81.85,42.49,18.44,61.95,82.2408,61.7944,84.5159,59.2842,68.1033,124.3447,64.2425,185.83,171.8098,89.7457,73.6597,21.4828,40.6779,19.8013,2.77,83.1273,34.3,27.9699,57.1048,99.5412,77.4575,99.8952,71.31,51.4685,82.8938,20.5569,43.495
2014-11-24,246.72,110.6298,335.64,547.48,74.01,40.19,43.3617,58.09,63.97,92.49,71.225,88.5986,81.88,42.84,18.62,61.28,82.5029,61.8916,85.1237,60.0678,68.2836,124.4159,64.166,191.16,173.7765,89.8553,74.9147,21.8447,40.578,19.9223,2.83,83.9843,34.73,28.1693,58.4731,100.3174,77.0664,99.6958,71.815,50.9242,84.4034,20.6831,43.6
2014-11-25,248.09,109.6739,335.04,549.23,75.63,39.76,43.2523,59.34,62.98,87.37,72.0,88.589,82.2,43.19,18.82,61.03,83.8134,62.5333,85.4603,60.2337,68.4228,123.5882,63.86,189.21,172.1632,88.586,75.8325,21.8306,40.3236,19.9126,2.83,83.9935,34.8,27.7905,58.3057,100.4707,77.8669,98.9174,71.86,49.8557,85.4004,21.1007,44.01
2014-11-26,248.44,110.9795,333.57,547.73,77.62,41.13,43.5074,59.23,63.97,87.87,72.98,88.1875,83.05,43.185,18.83,61.35,84.027,62.5333,85.5071,59.8927,68.5539,124.3714,64.0512,191.9,171.6698,89.2161,76.9751,22.4368,41.3228,20.2466,2.84,86.417,35.62,27.8204,59.2277,101.1224,79.4497,100.7875,72.77,50.1657,85.652,21.1881,43.68
2014-11-28,244.52,110.9143,338.64,549.08,77.7,41.74,43.5621,59.87,63.96,87.05,73.68,89.7459,83.52,43.39,18.87,62.0,84.7356,62.7594,86.414,60.4273,69.3321,126.4806,63.8217,190.89,172.5898,90.7684,77.3966,22.605999999999998,41.2774,20.2999,2.79,86.0669,35.95,27.651,58.998000000000005,101.59200000000001,79.7226,100.6447,73.65,49.5128,86.2018,21.023000000000003,43.93
2014-12-01,231.64,107.3144,326.0,539.65,75.1,39.04,44.3001,59.08,61.85,85.01,73.75,89.9849,83.06,42.975,18.43,60.51,84.9006,62.7496,86.1522,60.1508,69.3075,126.35600000000001,63.181000000000004,189.63,171.2432,90.2936,76.5256,22.3146,41.1412,19.9223,2.67,83.8092,34.99,26.9034,57.3214,100.44200000000001,79.0858,99.8541,71.05,48.83,86.3788,20.4404,43.15
2014-12-02,231.43,106.9041,326.31,538.59,75.46,38.91,44.1544,59.25,61.73,83.56,73.47,89.2296,83.27,43.13,18.49,60.74,85.1239,63.2018,86.9563,60.2983,70.1266,127.3172,63.0854,188.17,170.7932,90.0653,77.1063,22.4368,41.6135,19.9514,2.68,84.9611,35.605,27.2223,58.833999999999996,100.8445,81.0598,99.6637,76.68,50.3299,87.0963,20.5278,43.63
2014-12-03,229.3,108.1164,316.5,536.97,74.88,39.06,43.8081,58.88,61.83,82.73,73.18,89.5834,83.13,43.0,18.49,61.45,85.7355,63.5882,85.3201,60.0862,71.0522,126.9879,63.5348,191.25,172.8698,90.4598,78.8576,23.1089,42.5582,20.4644,2.74,87.661,36.1,27.4516,58.8898,101.0266,80.9597,98.3112,75.73,50.7314,86.7609,20.8579,45.99
2014-12-04,228.28,107.7061,316.93,542.58,75.24,38.79,44.5006,58.95,62.5,82.29,73.03,89.7459,83.11,44.65,18.57,61.09,86.1723,63.4764,85.8624,59.8834,71.4618,127.2816,63.0376,190.83,170.2332,90.7902,78.8576,22.935,42.6082,20.2805,2.69,94.9776,36.07,27.0629,58.4403,100.9787,81.8057,97.0825,77.22,50.0857,86.8727,21.1395,46.49
2014-12-05,223.71,107.2491,312.63,528.08,76.36,38.49,44.1179,58.85,62.63,83.36,72.4,89.5642,83.65,44.59,18.82,60.9,86.4732,64.0136,86.6291,59.782,72.6905,127.4862,63.5635,189.9,169.6215,91.4233,78.9513,23.5366,42.8399,20.3967,2.66,95.8254,36.49,27.3121,59.4804,100.9882,83.1702,96.5206,77.14,50.1314,87.3665,21.159000000000002,46.655
