,QQQ,TSLA,AAPL,AMZN,GOOGL,FB,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2018-04-10,160.1079,304.7,171.377,1436.22,1036.5,165.04,91.7189,119.49,166.58,126.5,224.53,170.2308,157.92,82.63,37.01,131.73,173.9984,120.1338,91.9527,70.79899999999999,160.14700000000002,182.1305,96.046,238.92,418.7,170.6726,196.2436,54.0233,67.1063,227.4181,9.98,233.9439,50.48,100.676,88.3335,223.1801,280.8151,40.83,298.07,99.7797,66.52,120.71
2018-04-11,159.1843,300.93,170.5757,1427.05,1025.06,166.32,90.7116,119.16,166.5,126.63,223.63,170.50900000000001,157.01,83.16,36.7,130.94,171.6481,119.1983,90.5685,69.8144,157.866,183.222,96.5923,237.67,412.12,170.0529,196.9201,54.1712,67.057,225.7517,9.82,234.5001,50.48,99.9772,89.0125,223.8479,280.0695,40.33,303.67,99.2186,65.85,118.78
2018-04-12,161.1011,294.08,172.2573,1448.5,1037.29,163.87,92.4101,121.4,168.57,128.23,226.96,172.5361,159.04,84.48,37.47,132.17,174.0781,120.4821,92.2988,70.5135,160.7539,187.3598,97.4466,242.09,415.05,170.5447,201.9788,55.6302,68.5557,234.0937,10.08,233.6317,52.59,102.5727,90.3105,221.8053,274.1747,40.71,309.25,98.8151,67.22,121.09
2018-04-13,160.2668,300.34,172.84099999999998,1430.79,1036.04,164.52,91.9164,119.01,166.9,124.71,224.06,170.9065,156.98,83.82,37.3,129.17,173.5503,120.1636,91.9824,69.4599,159.9805,187.4491,97.3572,241.44,414.63,169.9938,199.7436,55.2753,67.5303,231.0004,9.93,240.9598,52.23,99.1786,89.4418,219.3994,271.3714,40.52,311.65,98.7757,65.88,120.53
2018-04-16,161.4884,291.21,173.9192,1441.5,1046.1,164.83,92.9928,119.41,169.45,126.83,226.52,174.1956,159.99,84.48,37.54,129.72,173.1519,121.2881,92.546,70.4642,160.5679,193.0752,99.0458,245.19,418.38,171.5974,199.5573,56.06399999999999,67.2246,230.9904,10.09,243.3309,51.65,98.4299,88.7629,221.4125,271.0632,41.14,307.78,98.6674,66.56,122.19
2018-04-17,164.9645,287.69,176.313,1503.83,1079.36,168.66,94.869,123.35,174.54,132.57,231.16,179.8597,164.58,86.2,38.1,132.58,177.6034,123.1988,92.8031,70.8187,161.2923,194.4842,100.9729,248.48,435.45,172.0696,208.1651,57.04,68.9107,237.0273,10.52,245.6435,52.26,98.0306,90.9794,224.7415,276.5306,41.98,336.06,100.5671,68.28,124.31
2018-04-18,165.3022,293.35,175.9173,1527.84,1075.39,166.36,95.2344,124.46,174.3,132.6,231.1,180.0485,166.5,85.69,38.17,133.87,178.7188,123.8755,94.0785,70.9861,161.7231,194.9903,101.6186,250.0,471.03,176.9293,199.773,53.9543,67.057,235.8599,10.36,243.5456,54.01,99.1287,90.6,222.6793,275.5763,42.1,334.52,99.6222,68.69,124.93
2018-04-19,163.7826,300.08,170.9318,1556.91,1089.45,168.1,94.9085,124.06,172.99,131.97,227.62,178.2797,165.48,84.14,37.38,132.33,178.2707,123.35799999999999,101.2172,72.1678,161.0084,193.5614,101.4199,245.84,462.71,174.2043,186.6554,50.4645,63.9906,228.5457,10.11,236.9786,51.42,94.5865,89.0724,227.4518,273.5086,41.64,332.7,99.3072,67.68,123.11
2018-04-20,161.1905,290.24,163.9284,1527.49,1077.32,166.28,93.8124,122.82,168.9,130.53,225.24,177.0078,163.78,83.01,37.02,130.09,176.3487,123.5969,99.655,72.1973,161.6056,192.0631,102.3437,244.6,456.27,174.1355,188.1456,50.3659,63.2511,228.2164,9.99,231.3776,50.62,93.8877,88.7928,227.1965,264.7211,41.62,327.77,98.6674,66.3,120.89
2018-04-23,160.7833,283.37,163.4536,1517.86,1073.81,165.84,94.15799999999999,121.89,167.51,129.83,225.3,179.1641,162.58,82.6,36.74,129.18,174.7055,123.8556,99.477,72.1874,160.7441,191.8547,102.9497,245.85,447.84,174.7749,188.0966,49.4688,62.8173,223.3968,10.04,227.7965,49.02,93.0392,87.9241,229.2391,259.2338,42.69,318.69,98.5788,66.23,119.6
2018-04-24,157.3767,283.46,161.1784,1460.09,1022.64,159.69,91.9559,117.88,160.66,125.56,217.89,177.445,160.95,84.04,40.09,123.68,172.5245,120.6811,99.309,71.7837,158.1989,191.0212,102.7013,238.5,436.47,173.3976,182.1751,48.0295,63.1328,220.7226,10.09,222.859,47.11,90.1941,86.3166,226.7349,252.5934,41.91,307.02,97.8996,65.34,118.59
2018-04-25,157.5654,280.69,161.8808,1460.17,1022.99,159.69,91.156,117.32,158.0,122.58,217.32,175.2589,159.86,83.74,39.56,123.97,171.7577,120.6214,97.6676,70.7597,157.6898,192.4699,104.6085,231.19,437.96,174.5093,183.0084,48.4436,62.7483,216.1924,9.71,223.4542,47.6,87.3989,86.2168,225.9788,247.5932,38.33,305.76,99.5631,64.82,116.68
2018-04-26,160.8826,285.48,162.4446,1517.96,1043.31,174.16,93.0816,120.83,165.16,125.93,221.91,184.0134,162.6,85.41,39.89,126.98,177.4242,126.4629,99.1013,71.2618,156.0941,193.75,109.0587,242.63,446.19,182.704,186.6652,49.7744,63.8131,224.7339,11.04,224.8399,50.14,90.3938,87.7045,225.8904,249.0545,37.39,313.98,98.2737,66.34,119.6
2018-04-27,160.9819,294.075,160.5651,1572.62,1031.45,173.59,94.6221,120.22,163.18,124.24,221.9,185.4145,162.8,85.19,39.96,126.64,175.2134,125.3981,98.4883,70.1295,154.0481,195.0598,107.6978,244.45,447.03,183.43200000000002,183.5868,48.6999,63.8526,225.8415,11.11,227.1427,47.52,89.0461,88.2836,226.6073,252.4244,37.27,311.76,97.6733,65.79,117.47
2018-04-30,159.8398,293.9,163.4734,1566.13,1018.58,172.0,92.3509,120.99,166.14,124.84,221.6,183.6258,161.66,85.51,40.06,125.9,177.5337,126.2639,97.63799999999999,70.15899999999999,154.3614,195.6353,107.8568,240.93,440.78,181.799,181.43,48.9661,63.3399,224.4146,10.88,223.8641,45.98,87.8981,86.8458,225.1834,255.5458,37.42,312.46,98.756,66.35,117.98
2018-05-01,161.6672,299.92,167.2718,1582.26,1040.75,173.86,93.8124,123.11,165.42,125.62,224.08,186.0604,161.11,86.07,40.34,127.06,179.5056,126.8908,97.4699,69.4402,153.2062,195.03,108.4925,242.99,447.55,181.6317,186.6554,50.1885,63.6258,226.6498,11.13,224.8008,46.79,89.5952,87.7744,221.6383,259.4028,37.53,313.3,98.4902,67.8,119.83
2018-05-02,160.7137,301.15,174.6611,1569.68,1026.05,176.07,92.34100000000001,122.82,165.5,126.37,221.1,184.7587,160.61,86.01,39.97,125.26,185.0526,125.7663,96.5306,69.4205,153.0887,192.4997,107.37,240.5,449.01,182.8909,185.8025,49.8139,64.2075,225.8216,10.97,223.2005,45.89,91.6416,87.3151,218.162,253.2594,38.3,313.36,98.0571,68.39,118.94
2018-05-03,160.6939,284.45,174.9776,1572.08,1026.3,174.02,92.89399999999999,124.41,168.73,128.7,226.05,185.2058,161.02,86.49,40.25,127.6,185.7098,126.5624,96.0461,68.5343,153.7152,191.5174,106.2376,239.93,448.24,180.2151,185.7143,49.9913,64.8977,232.4872,10.93,219.7951,46.62,90.7432,85.7874,220.4599,247.7324,38.0,311.69,97.2106,66.82,120.17
2018-05-04,163.7429,294.09,181.8426,1580.95,1051.0,176.61,93.9704,125.12,171.22,130.05,228.51,188.2565,164.15,87.72,40.8,129.46,187.3929,127.5376,97.2425,69.7848,155.8102,193.6805,106.4661,244.82,460.42,182.0252,191.6358,51.8151,66.0119,238.5441,11.28,224.9374,47.58,102.0237,87.2352,223.6613,250.0784,38.53,320.09,99.5631,69.84,123.64
2018-05-07,165.1035,302.77,183.1582,1600.14,1059.46,177.97,95.0171,126.97,176.02,133.13,230.99,188.3658,165.73,89.0,41.07,131.57,188.31900000000002,128.6323,97.4699,70.74,155.8689,191.567,107.8468,256.89,465.4,180.5791,189.6848,51.8447,66.288,248.1433,11.59,230.2555,48.48,95.2853,88.3635,224.1326,254.0447,39.43,326.26,100.8723,70.37,123.92
2018-05-08,164.9347,301.97,184.0386,1592.39,1058.59,178.92,94.6122,128.75,176.03,134.79,234.56,188.9719,167.48,89.05,40.9,132.76,189.7431,129.2692,98.6168,71.7542,155.1249,192.976,108.6812,256.1,462.6,182.0351,191.0378,52.6925,66.7021,249.8596,11.61,233.0657,48.57,98.3301,87.9341,224.4371,256.6293,38.78,326.89,100.1931,69.61,123.89
2018-05-09,166.7323,306.85,185.3344,1608.0,1088.95,182.66,95.7281,129.73,180.04,136.5,239.74,191.4562,171.5,90.83,41.76,135.32,189.8427,130.2046,99.3683,72.985,158.0716,194.5239,109.7739,262.52,462.27,183.3336,195.8024,53.3628,67.4711,255.22799999999998,11.95,232.2851,51.01,96.3834,89.6615,227.2358,258.4087,47.62,330.3,98.4016,71.31,131.01
2018-05-10,168.4604,305.02,187.9855,1609.08,1105.47,185.53,96.686,130.62,178.98,138.01,241.15,193.0759,172.31,91.19,42.23,136.47,192.2527,130.3639,100.2384,73.7334,156.5934,194.5041,110.3997,264.98,468.4,184.1206,200.0083,54.743,68.7431,259.5686,12.13,237.6129,52.66,98.1304,88.9026,229.4846,265.2976,48.51,329.6,100.0848,72.9,133.76
2018-05-11,168.3015,301.06,187.2732,1602.91,1103.38,186.99,96.4786,130.63,178.87,135.74,241.88,192.9766,172.13,91.02,42.25,136.21,192.5515,131.1799,100.2779,74.2159,155.9375,194.8126,110.6878,266.99,468.35,187.2195,197.5965,54.0628,68.2304,253.9807,11.95,237.486,51.82,97.9307,91.5086,233.7465,266.1128,48.99,326.46,100.4687,71.7,132.81
2018-05-14,168.5895,291.97,186.8363,1601.54,1106.6,186.64,96.8045,127.69,173.73,133.96,238.37,191.3767,166.97,89.89,42.19,134.11,191.3265,130.5728,100.1494,74.2947,157.6408,194.93200000000002,111.4725,269.44,466.19,187.977,200.0279,54.4768,70.7939,254.8089,12.23,238.8326,53.0,99.1786,92.6768,233.5893,267.9518,48.67,328.53,100.8329,71.7,132.53
2018-05-15,166.7224,284.18,185.1382,1576.12,1084.87,184.32,96.1034,128.13,173.42,133.43,236.6,188.5745,165.48,88.66,41.08,136.16,191.207,130.4634,99.6056,75.1415,157.0731,194.5339,112.13799999999999,263.75,456.83,184.9273,198.22400000000002,53.3234,69.7831,245.03,12.45,235.7296,54.01,98.1304,92.1376,231.8806,264.7708,48.37,326.13,101.3054,70.17,130.11
2018-05-16,167.8248,286.48,186.8661,1587.28,1084.09,183.2,96.3502,128.77,171.15,133.97,237.39,189.2104,165.28,88.95,41.03,135.93,191.5855,130.2544,99.4573,76.2444,157.2884,197.7483,113.3201,268.84,461.04,183.3533,202.8514,54.3881,70.348,245.4791,12.82,234.6855,56.5,100.5762,93.3158,231.7432,264.4228,48.71,328.19,103.3921,70.33,130.86
2018-05-17,167.1792,284.54,185.6844,1581.76,1081.26,183.76,95.3882,126.05,171.71,132.92,236.85,188.5844,164.58,88.9,41.52,136.52,190.4103,129.50799999999998,100.0802,76.6382,157.3178,198.63400000000001,113.9261,268.45,457.92,182.3204,199.3416,53.1953,70.8236,247.1754,12.82,233.6512,54.7,99.7276,93.6353,232.352,244.7005,48.85,325.22,102.7031,71.66,130.81
2018-05-18,166.3152,276.82,185.0092,1574.37,1069.64,182.68,95.5668,126.96,173.94,134.48,238.09,189.3396,164.93,89.25,41.8,138.85,189.6136,129.50799999999998,99.8528,76.0474,156.4172,197.9971,113.8665,269.67,458.79,184.3764,191.6554,48.8083,70.5858,245.4092,13.0,230.275,53.39,93.9376,93.4256,234.6401,244.8695,47.92,324.18,102.2995,71.99,132.0
2018-05-21,167.2488,284.49,186.3199,1585.46,1084.01,184.49,96.7965,126.37,171.45,131.7,238.1,190.4824,164.52,89.43,42.01,137.67,190.4103,130.2357,100.8909,76.6382,157.9835,198.6539,115.12799999999999,268.29,463.38,186.7079,195.9495,49.2914,71.6164,243.7129,12.99,233.2609,55.48,96.3335,91.6384,235.4355,232.205,48.03,331.82,102.4275,71.45,132.91
2018-05-22,167.0303,275.01,185.8532,1581.4,1075.31,183.8,96.6974,125.44,170.26,130.35,238.79,189.3396,163.45,89.27,42.05,136.71,190.8286,130.2855,101.5435,77.0223,157.4744,198.0071,114.9889,270.8,454.61,183.8353,198.9985,49.5378,71.0218,242.1762,12.98,232.7144,59.03,96.9824,92.0677,232.7645,233.9844,48.22,331.62,102.4373,71.35,132.18
2018-05-23,168.4406,279.07,187.0448,1601.86,1085.96,186.9,97.8478,128.09,173.96,129.52,243.91,194.9938,164.16,90.33,42.33,139.31,192.1929,131.4517,100.7822,76.2837,156.7402,197.1811,115.8631,271.73,458.71,183.6386,199.322,49.8237,68.1382,247.1554,13.1,234.7343,59.97,96.9325,92.2974,232.9609,231.1513,48.68,344.72,101.2758,71.74,133.5
2018-05-24,168.3909,277.85,186.8363,1603.07,1085.45,185.93,97.5007,128.74,175.52,130.5,245.15,196.5439,163.22,88.56,42.23,138.92,191.1174,131.4617,100.8613,76.0859,156.6423,197.9274,117.1147,270.83,457.79,184.1108,200.3612,50.2493,68.1183,247.3052,13.41,237.6324,61.49,97.7311,92.5869,234.0214,221.7076,49.09,349.29,100.5081,70.8,131.48
2018-05-25,168.5597,278.85,187.2633,1610.15,1084.08,184.92,97.5503,127.96,176.72,130.79,243.56,195.8483,162.32,88.32,42.24,132.75,190.3805,130.8536,99.9615,75.1759,156.2409,197.4,116.9061,266.22,456.56,183.8157,198.0671,50.3285,68.9706,248.8927,13.54,243.975,61.35,99.4781,92.8565,236.9969,227.2048,49.48,351.29,100.5967,71.46,131.85
2018-05-29,167.8149,283.76,186.5881,1612.87,1068.07,185.74,97.2032,126.88,176.3,130.41,242.19,195.4608,161.59,87.78,42.01,129.62,188.7472,129.2688,96.6196,72.0205,155.3403,195.7878,117.4822,266.32,454.63,181.9957,196.3514,51.4865,67.613,248.2038,13.36,243.6432,62.62,103.4213,92.3273,236.3291,228.9345,49.89,349.73,98.126,70.64,131.25
2018-05-30,169.0166,291.72,186.1908,1624.89,1077.47,187.67,98.1354,129.3,178.47,131.78,247.4,199.8331,162.89,87.5,42.16,129.37,190.968,130.2157,97.8753,73.1778,162.007,198.6738,119.1808,272.39,459.66,185.065,197.87099999999998,51.0609,67.4048,252.597,13.82,243.3602,62.57,98.7793,94.0147,238.7645,225.66400000000002,50.75,353.54,98.4115,70.69,131.37
2018-05-31,168.9073,284.73,185.5652,1629.62,1100.0,191.78,98.0263,129.33,177.61,130.96,249.28,200.3299,162.8,88.07,42.45,129.1,189.3348,130.2955,97.1931,73.0591,159.4715,197.2806,119.2106,272.44,459.67,184.5309,194.2926,50.2592,67.494,251.7982,13.73,245.9656,57.59,98.8292,94.524,236.4568,227.1924,52.14,351.6,97.9095,70.91,130.91
2018-06-01,171.5591,291.82,188.9117,1641.54,1135.0,193.99,99.9603,130.52,181.51,126.29,251.31,202.7943,165.8,89.46,43.21,133.52,194.5631,130.425,97.1436,73.2075,164.00400000000002,196.176,120.2338,276.33,479.25,185.3222,198.7044,51.7042,69.7336,257.2198,14.4,250.1321,58.74,99.3782,96.5009,241.0427,231.3319,55.21,359.93,97.8012,73.03,135.69
2018-06-04,173.1084,296.74,190.4906,1665.27,1153.04,193.28,100.833,132.65,183.5,128.15,253.34,205.6959,168.09,89.68,43.42,135.57,196.9134,132.6378,98.3301,74.1472,166.7157,197.6587,122.9058,280.26,477.93,189.2888,200.5769,51.7537,69.694,264.4385,14.85,252.113,59.1,98.9789,96.2912,250.4307,236.2375,56.15,361.81,98.6674,72.79,134.66
2018-06-05,173.6447,291.13,191.9603,1696.35,1151.02,192.94,101.3488,134.12,186.09,128.71,252.7,206.9182,170.02,90.3,43.69,136.8,198.5366,133.1262,98.1917,73.6724,166.8724,196.8825,123.0052,279.1,492.37,189.8626,198.9593,52.3674,69.7831,264.6582,14.85,252.9814,59.41,99.8774,97.0201,252.3358,237.1729,57.51,365.8,98.3721,72.77,136.96
2018-06-06,174.6578,319.5,192.6256,1695.75,1146.95,191.34,101.6463,135.55,186.42,128.31,253.95,208.1802,171.54,91.43,44.12,137.93,202.3707,135.8374,99.833,74.6121,169.8876,196.7034,124.5647,285.25,493.38,191.4947,196.7611,51.9913,70.021,264.7381,15.67,257.1383,59.42,99.0289,97.6192,254.4373,236.7549,56.23,367.45,100.3112,74.79,136.94
2018-06-07,173.2375,316.09,192.1092,1689.3,1134.42,188.18,100.0495,132.91,177.45,123.37,247.51,204.9606,170.87,90.12,44.08,134.14,198.7159,133.4053,100.3372,74.7209,168.8107,201.5896,126.3627,280.71,485.34,194.0468,186.1349,50.7244,70.0507,262.4916,14.89,258.2702,59.63,98.0805,96.40100000000001,265.8482,238.4465,55.47,361.4,100.8624,73.95,136.91
2018-06-08,173.2475,317.66,190.3615,1683.99,1132.71,189.1,100.7934,133.53,178.19,123.9,251.21,204.9606,172.23,90.51,44.07,135.13,199.2138,134.3024,99.8627,74.5626,168.0538,202.7739,126.8991,282.03,484.6,196.1834,185.3464,50.6254,68.9111,261.8725,15.25,251.7227,61.39,96.4832,96.1514,270.2966,242.377,55.84,360.57,102.3487,74.29,137.87
2018-06-11,173.7143,332.1,189.8948,1689.12,1140.9,191.54,100.2181,133.98,180.08,123.24,251.0,205.0599,172.99,90.59,44.25,135.97,197.6702,133.4751,100.0604,74.4538,167.7196,203.5103,128.7963,284.13,490.71,197.4792,181.088,49.3783,69.0895,260.2151,15.73,254.5134,61.39,100.07700000000001,95.772,267.0953,251.9495,57.11,361.45,102.7129,75.0,139.16
2018-06-12,174.628,342.77,190.9375,1698.75,1148.19,192.4,100.476,136.26,181.84,126.59,252.59,206.1828,175.96,90.79,44.51,137.36,199.3035,134.422,99.5957,74.4934,167.3166,203.8885,130.1274,292.07,494.92,199.1311,184.2621,50.3384,69.3669,262.1721,15.85,255.0989,60.55,99.0289,96.7805,274.4702,256.1686,58.29,363.83,102.6932,75.94,139.78
2018-06-13,174.618,344.78,189.3685,1704.86,1144.23,192.41,100.0198,136.5,181.23,126.44,256.13,206.4809,175.79,90.47,44.58,137.16,198.5864,133.9635,98.8937,74.0285,167.5722,203.1222,131.2102,287.24,490.47,198.142,181.9555,50.4572,69.1489,261.9924,16.32,257.1968,60.05,98.6795,97.0301,270.8957,253.9496,56.63,379.93,104.6422,76.67,143.28
2018-06-14,176.3859,357.72,189.4678,1723.86,1160.11,196.81,100.5851,138.41,185.34,128.2,258.1,207.7628,176.92,90.87,44.94,138.41,198.4868,134.5616,98.6366,74.3846,165.9798,204.1273,130.8824,290.16,495.52,197.5089,178.5843,49.1804,69.7931,266.4953,16.25,261.9586,59.18,98.4898,97.4394,276.0217,253.7804,57.73,392.87,107.0439,77.71,144.39
2018-06-15,175.7701,358.17,187.5215,1715.97,1159.27,195.85,99.3057,138.41,186.35,128.09,251.82,207.6436,177.78,90.57,45.02,137.99,198.7059,134.6612,97.4106,73.7614,166.9333,206.3166,130.1373,288.75,490.49,198.3695,175.8637,48.8043,69.585,264.8479,16.34,263.6858,58.23,93.845,97.0885,277.0921,253.6212,58.54,391.98,107.1423,77.41,146.65
2018-06-18,175.6692,370.83,187.4222,1723.79,1183.58,198.31,100.0297,139.8,186.41,131.13,255.69,207.8423,177.92,90.48,45.18,141.26,200.2993,135.7577,97.3611,73.7812,166.31400000000002,205.21200000000002,129.0546,288.85,490.67,198.5178,171.7137,47.8244,69.1192,264.6782,17.11,258.0945,58.45,90.1491,97.3582,279.9203,251.1137,59.32,390.4,105.3804,77.87,144.86
2018-06-19,175.1715,352.55,184.3935,1734.78,1178.69,197.49,100.0297,139.52,183.61,129.56,251.74,209.2832,176.76,89.2,44.92,141.04,198.8653,134.6712,96.0461,73.1382,164.1122,206.5256,130.4155,285.74,488.6,197.0539,170.8759,48.0521,67.8805,259.7658,16.69,256.3381,59.25,88.6008,98.7569,275.7664,247.9593,59.12,404.98,104.4355,77.24,143.09
2018-06-20,176.4156,362.22,185.1978,1750.08,1184.07,202.0,101.0314,138.94,184.76,128.18,251.24,212.1748,182.73,90.31,45.2,140.94,200.7076,135.0599,95.3342,72.5744,164.358,206.9735,133.1869,287.65,487.45,196.9253,172.0489,48.0818,68.0192,261.9025,16.52,256.6034,58.95,87.8517,101.0547,274.9121,253.6411,58.55,416.76,105.469,76.84,143.54
2018-06-21,174.8829,347.51,184.1651,1730.22,1169.44,201.5,100.3074,137.88,180.27,125.76,248.83,208.4783,181.9,89.23,44.9,137.74,199.9508,134.0931,95.5419,72.2381,165.3507,208.9439,132.6306,286.05,487.08,198.142,173.5373,48.4876,67.0679,256.7106,15.65,255.0611,59.44,86.65299999999999,98.9667,273.8122,252.9346,57.03,415.44,104.2288,76.05,143.15
2018-06-22,174.4947,333.63,183.6289,1715.67,1169.29,201.74,99.5834,135.01,176.7,124.01,243.63,204.6823,179.32,88.12,43.87,136.51,200.6479,134.8905,96.1351,72.6239,165.5473,210.0784,131.3294,282.65,483.21,195.2733,172.2066,47.4681,66.1265,250.5601,15.8,255.12,57.1,86.3534,98.9867,275.7566,258.1189,56.66,411.09,104.6717,75.98,141.26
2018-06-25,170.5633,333.01,180.8981,1663.15,1139.28,196.35,97.58,133.19,171.39,120.72,239.68,200.4691,177.15,86.52,43.34,129.75,194.1747,130.5048,97.4304,71.5061,163.6503,210.7252,130.9817,274.46,473.48,194.2545,168.5693,46.2309,64.8878,238.7485,15.11,247.9589,53.16,81.2091,96.3092,271.2001,247.1036,55.71,384.48,102.8114,74.7,140.52
2018-06-26,171.26,342.0,183.1423,1691.09,1132.62,199.0,98.2644,135.48,170.85,121.82,242.25,200.8367,177.27,86.41,43.53,130.17,195.6486,132.1195,97.1041,70.6159,162.7263,209.0732,128.7665,275.51,482.78,194.2347,171.4476,46.1914,65.3833,241.6141,15.5,247.0944,54.59,82.9572,96.6389,273.33099999999996,248.7454,56.53,399.39,102.6243,75.27,140.37
2018-06-27,168.93099999999998,344.5,182.8742,1660.51,1116.94,195.84,96.73700000000001,133.22,167.97,117.72,237.68,196.9712,171.69,84.57,42.86,127.62,192.3822,130.5945,95.8681,69.3399,160.4065,209.0135,128.3195,270.58,476.39,192.9092,167.3765,44.7859,63.9068,235.3538,14.97,242.7427,52.26,80.6597,93.5318,267.1905,242.6557,55.98,390.39,102.329,73.42,137.75
2018-06-28,170.3842,349.93,184.2048,1701.45,1126.78,196.23,97.8181,135.12,172.41,119.91,239.81,202.7347,172.93,84.99,43.1,130.24,196.28599999999997,132.3089,95.87799999999999,69.3992,161.0651,207.6999,127.0878,275.54,483.71,193.0972,168.4313,44.8255,64.541,240.4858,15.31,240.5718,53.14,82.9072,94.0813,268.2074,245.412,56.65,395.42,103.1263,76.01,140.63
2018-06-29,170.842,342.95,183.8175,1699.8,1129.19,194.32,97.7982,136.4,172.47,121.12,243.81,203.0179,174.18,85.57,43.31,131.09,195.7084,132.0198,96.8964,69.6465,161.1241,207.9686,127.3957,279.29,478.48,192.9883,170.38299999999998,45.7163,64.6698,236.532,14.99,238.3517,52.44,85.9039,95.1004,270.6853,251.4221,55.71,391.43,103.1657,76.32,141.02
2018-07-02,171.9866,335.07,185.8731,1713.78,1142.11,197.36,99.1867,140.43,177.6,124.26,243.26,204.1457,176.0,86.4,43.77,131.9,196.8536,132.0697,97.8852,70.3785,161.1929,206.9834,128.0712,279.04,488.1,191.92,170.5802,45.2115,65.0464,241.8637,15.16,237.7722,54.48,83.7563,96.1993,274.8217,249.4121,56.11,398.18,103.6776,77.28,143.48
2018-07-03,169.99599999999998,310.86,182.6358,1693.96,1116.28,192.73,98.2346,137.84,177.19,123.74,242.01,203.47,173.34,86.27,43.81,131.6,195.4793,131.0231,96.7382,69.7751,158.3718,206.1176,127.8924,280.77,485.58,191.5244,164.8629,44.3405,64.0851,236.4721,15.0,235.0609,51.48,83.4566,96.9186,275.5424,248.3474,56.24,390.52,102.4078,75.88,141.23
2018-07-05,172.106,309.16,184.1055,1699.73,1141.29,198.45,98.9388,139.77,179.43,126.39,244.18,203.7681,175.38,87.17,44.46,132.8,198.0487,132.8571,97.7665,69.8147,157.5658,208.1278,128.7169,280.49,487.39,192.3058,169.3677,44.974,66.2256,242.3529,15.5,241.0629,52.84,87.602,97.3982,275.9274,254.9944,56.91,398.39,103.6874,76.19,143.23
2018-07-06,174.7834,308.9,186.6576,1710.63,1155.08,203.23,100.3272,141.4,182.16,128.75,248.19,206.8387,177.71,88.18,44.88,135.11,198.9449,133.6545,97.7566,69.6762,157.6936,208.6055,128.8761,286.13,495.46,192.3751,171.3786,45.6569,66.9787,246.9458,16.36,243.3027,53.23,88.501,100.1556,280.0244,259.9001,57.56,408.25,103.963,77.19,145.1
2018-07-09,176.3559,318.51,189.2493,1739.02,1167.28,204.74,101.0116,141.76,184.85,129.1,249.77,206.8089,177.15,88.49,44.87,134.97,200.3509,135.0799,99.1358,71.2391,160.7407,209.9191,131.7226,288.76,499.42,193.9577,174.4935,46.0429,67.3553,248.8628,16.61,243.0571,54.31,91.8472,99.9957,281.288,266.2486,57.7,418.97,105.1933,76.84,144.64
2018-07-10,176.4853,322.47,189.0209,1743.07,1167.14,203.54,101.2793,142.45,185.6,129.14,248.63,207.5356,176.46,88.99,44.78,134.37,200.9392,136.2461,99.1358,70.8038,161.3698,210.6754,132.1605,291.44,502.11,195.4712,173.8823,46.2606,68.5643,252.8566,16.55,246.1318,55.74,92.4465,99.5462,279.047,263.9301,57.59,415.63,105.2033,76.19,144.19
2018-07-11,175.5895,318.96,186.5682,1755.0,1171.46,202.54,101.1405,145.25,187.18,131.62,248.12,208.2624,176.69,89.19,44.6,132.22,203.2525,137.7013,99.5228,70.4675,162.6083,209.9291,130.9263,294.56,504.22,194.8183,166.8443,44.7364,66.7211,247.1455,16.27,239.1376,54.18,89.0004,99.6361,280.7747,264.2087,58.67,418.65,107.1976,78.61,145.72
2018-07-12,178.6152,316.71,189.6962,1796.62,1201.26,206.92,103.3323,148.16,194.66,137.31,254.87,212.7723,180.15,91.48,45.57,137.46,207.1811,139.4457,100.3662,70.2103,163.8567,212.9842,131.0458,304.69,525.0,195.8075,168.8749,45.2115,67.60300000000001,250.8397,16.56,206.2689,55.45,93.5453,100.745,281.9791,265.7809,59.6,413.5,107.4059,81.37,148.61
2018-07-13,178.7645,318.87,189.9941,1813.03,1204.42,207.32,104.5621,147.61,191.06,134.76,258.59,212.7623,179.72,91.41,45.29,137.21,205.3165,138.9672,99.7213,69.1321,164.0631,215.49200000000002,135.6737,306.99,524.34,196.5395,169.3381,45.6569,67.3751,248.9327,16.27,198.8818,56.35,93.4454,100.4653,284.3583,264.7958,59.13,395.8,109.1423,81.5,148.73
2018-07-16,178.3366,310.1,189.577,1822.49,1196.51,207.23,104.0464,146.96,189.08,132.88,254.68,213.50900000000001,178.79,91.49,45.07,136.24,203.4918,138.0103,99.9098,69.7949,165.3507,213.8102,135.8031,301.99,518.06,196.7274,169.3381,45.8351,67.1076,247.8144,16.58,199.6579,56.15,95.2434,98.8268,284.4471,266.7461,59.35,400.48,109.3407,80.23,146.68
2018-07-17,179.4214,322.69,190.1133,1843.93,1213.08,209.99,105.0778,147.02,191.2,133.2,258.31,215.5201,180.64,92.11,45.66,136.56,205.7752,139.1865,100.3662,70.329,166.1371,213.9595,138.0624,305.49,523.78,198.9234,174.7104,46.8149,67.6328,253.2959,16.87,204.6285,56.96,95.8427,100.2555,286.6684,265.1042,60.37,379.48,109.44,80.95,148.74
