,QQQ,TSLA,AAPL,AMZN,GOOGL,FB,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2017-04-10,129.9882,312.39,139.4088,907.04,841.7,141.04,63.3928,84.24,85.53,81.86,130.16,116.7052,105.86,71.34,31.35,85.66,111.1457,87.8237,75.4942,63.1172,109.8097,161.3979,76.5225,171.52,255.6797,142.5665,124.9435,38.0053,54.0657,97.2467,13.1,208.1032,27.64,85.1065,67.0025,181.5824,267.9897,42.24,143.85,108.9591,48.7886,88.74
2017-04-11,129.42700000000002,308.71,137.9093,902.36,839.88,139.92,63.3444,83.86,85.39,81.31,129.95,116.7642,105.94,71.44,31.48,85.99,110.9379,87.8138,75.2702,63.696000000000005,109.7909,160.8418,77.0138,175.01,254.9431,142.5569,123.4205,37.3598,54.0368,97.5948,13.1,207.6546,27.18,83.6108,66.8133,182.5823,263.7287,41.45,144.35,109.5793,48.8283,89.68
2017-04-12,128.9052,296.84,138.0748,896.23,841.46,139.58,63.1025,83.37,84.49,83.45,129.38,115.928,105.56,70.97,31.27,85.62,110.3045,87.6458,74.7051,63.1558,109.3689,160.4082,76.5028,172.95,254.7531,140.9601,122.3826,36.9392,53.2063,96.7891,12.76,199.6844,26.69,81.4171,67.1319,181.3036,261.1997,41.5,143.83,109.5503,48.3906,89.95
2017-04-13,128.3932,304.0,137.3445,884.67,840.18,139.39,62.8317,83.13,84.64,83.6,129.05,115.98700000000001,105.37,70.93,31.11,84.91,110.0572,87.8336,73.8478,62.4805,108.6655,159.1545,75.0779,173.68,254.9297,140.3541,121.4222,36.6947,53.7664,94.9789,12.31,201.708,26.74,80.7689,68.1572,179.4096,261.4457,41.36,142.92,109.7053,48.1717,89.02
2017-04-17,129.4565,301.44,138.10399999999998,901.99,855.13,141.42,63.3444,84.2,86.41,83.76,129.99,116.7249,106.4,71.13,31.38,85.99,111.492,88.7626,74.6954,63.3584,110.1379,159.9651,76.1785,174.42,256.0931,141.7008,123.5175,37.1837,53.9885,98.6988,12.79,204.142,27.13,81.5667,68.4956,182.5342,261.9771,41.77,147.25,110.2674,48.5498,89.21
2017-04-18,129.2596,300.25,137.4906,903.78,853.99,140.96,63.2573,83.71,87.6,83.58,129.81,117.4234,107.17,71.76,32.16,86.41,111.3436,88.6835,73.83800000000001,62.74100000000001,109.8191,160.3705,76.7387,175.29,253.1131,142.1336,123.6145,37.2131,54.5486,98.7585,12.95,203.407,27.14,81.2675,67.54,183.78400000000002,259.9893,41.97,143.36,110.6648,48.9179,89.2
2017-04-19,129.4664,305.52,136.9842,899.2,856.51,142.27,62.9187,83.5,88.15,84.35,130.22,117.0496,107.78,72.23,32.45,87.93,111.116,88.7033,73.6042,62.6735,109.8847,160.3045,76.6109,178.03,269.2331,141.6142,132.0928,38.3867,54.7803,99.1464,12.84,203.9129,27.26,82.6635,67.7789,185.1877,258.6903,42.03,139.76,110.219,49.097,89.65
2017-04-20,130.5495,302.51,138.69799999999998,902.06,860.08,143.8,63.3637,84.05,88.26,85.71,131.42,116.3609,108.01,72.56,32.77,88.41,113.3919,90.087,77.9591,64.3327,111.7041,160.3893,77.3872,177.16,271.4831,143.0571,135.1873,39.0126,55.7266,100.71799999999999,13.11,208.2846,27.96,86.9513,68.2866,186.476,261.8984,42.71,141.18,111.2462,49.6939,91.21
2017-04-21,130.5199,305.6,138.5325,898.53,858.95,143.68,64.2344,83.79,88.32,85.0,131.52,116.4494,108.0,72.6,32.88,88.58,113.0753,90.087,77.5402,63.8889,111.3852,160.9738,77.2988,175.29,271.1431,144.2883,135.7888,38.9148,55.7073,101.1357,13.0,207.7596,27.32,84.8573,67.6694,186.1299,264.6833,42.65,142.87,110.90700000000001,49.6143,91.94
2017-04-24,132.0953,308.03,139.8665,907.41,878.93,145.47,65.3275,84.17,89.42,86.88,132.89,116.8429,109.6,73.85,33.48,90.14,114.4903,90.7788,78.378,64.5449,112.3137,162.4443,74.2033,180.2,274.0597,146.1064,138.243,39.5505,58.5656,102.3989,13.13,211.1768,26.57,86.1037,68.844,187.6489,269.7709,43.34,143.83,110.1899,50.6191,92.81
2017-04-25,133.0504,313.79,140.7331,907.62,888.84,146.49,65.7048,84.75,90.24,86.87,133.49,117.1578,109.77,73.34,31.93,90.32,114.9158,91.0358,78.5534,64.9018,112.4825,162.7742,73.1125,181.5,275.7464,147.203,141.3957,39.8928,58.6042,104.1793,13.49,213.0476,26.99,88.1977,70.2575,187.8989,273.53,43.65,152.16,111.6242,51.0967,92.99
2017-04-26,132.8633,310.17,139.9054,909.29,889.14,146.56,65.6177,84.95,90.92,86.62,132.79,113.9406,110.0,73.25,31.75,90.23,114.9554,90.7492,78.4462,62.9243,112.5763,166.6578,72.69,184.58,278.0064,148.3477,141.1532,39.8146,57.9283,103.4632,13.41,211.5968,26.79,88.9456,70.2277,191.4561,261.1702,44.5,150.17,112.0118,51.0967,93.5
2017-04-27,133.6608,308.63,140.0125,918.38,891.44,147.7,66.0434,85.85,94.33,86.83,133.38,123.5824,110.15,73.66,32.04,90.63,115.8757,90.5317,78.2611,62.0464,107.9622,167.2706,72.405,183.74,278.8531,150.1753,142.5986,40.4209,62.1867,105.0745,13.62,212.9426,27.63,90.7903,70.8648,191.4273,261.4555,45.1,153.08,112.2638,51.6438,94.24
2017-04-28,133.8971,314.07,139.8762,924.99,924.52,150.25,66.2272,86.12,94.48,87.4,133.74,123.1888,110.16,73.7,32.57,90.07,115.1038,90.1562,77.2089,60.3776,108.9656,167.3365,71.8645,184.86,278.6231,150.1561,140.5129,39.7168,60.941,103.7417,13.3,210.7663,27.67,89.0951,71.1136,190.0332,261.1603,45.01,152.2,112.0312,51.9821,94.82
2017-05-01,135.0885,322.83,142.7292,948.23,932.82,152.46,67.1462,86.66,94.93,88.65,135.11,123.4938,110.9,73.94,32.71,91.98,115.1533,90.1957,77.1894,59.7795,109.3877,167.657,72.2871,186.81,279.8564,148.338,144.7521,40.7828,61.1824,106.0692,13.62,211.2531,28.29,89.6436,71.8005,191.1965,265.5099,44.96,155.35,111.1881,52.4298,94.79
2017-05-02,135.315,318.89,143.6348,946.94,937.09,152.78,67.0398,87.09,94.96,89.35,135.0,123.8775,110.85,73.75,32.79,93.45,116.885,91.4608,77.4915,59.7409,109.9691,168.3452,71.8154,186.71,281.5897,149.0499,144.8491,40.7926,60.5355,102.9261,10.32,215.1953,27.77,89.3444,70.5761,191.1965,261.3571,46.1,156.45,110.8392,52.7581,94.25
2017-05-03,134.8817,311.02,143.1966,941.03,948.45,151.8,66.827,86.55,94.11,89.27,134.85,123.5725,111.0,73.82,32.76,93.35,116.1033,91.3619,76.7997,58.9788,110.6912,169.5046,71.324,187.72,281.7764,149.09799999999998,145.5864,40.6361,60.4582,103.69200000000001,10.39,214.6703,28.0,90.2419,70.158,191.2446,264.0928,45.11,155.59,108.1741,52.5691,94.11
2017-05-04,134.931,295.46,142.6806,937.53,954.72,150.85,66.5658,86.52,96.02,90.65,134.61,123.9169,119.49,74.0,32.76,93.25,116.6871,91.5398,76.3126,58.4097,111.2633,171.9837,71.2159,188.85,282.4064,148.9633,146.1005,40.7046,60.7769,103.2941,10.1,213.2385,27.79,89.5937,70.3969,191.6773,261.1111,45.89,157.25,107.738,52.8277,94.76
2017-05-05,135.4233,308.35,145.0467,934.15,950.28,150.24,66.7496,86.97,98.07,91.86,134.84,124.1038,121.2,74.28,33.04,93.24,116.2715,91.016,76.3029,58.1685,111.3758,169.8628,71.9726,187.14,283.513,149.8002,145.8095,40.9099,61.2114,103.3041,10.19,216.1498,28.2,110.9825,69.8295,193.6674,260.2845,46.17,156.6,108.5327,53.553999999999995,95.74
2017-05-08,135.7187,307.19,148.9903,949.04,958.69,151.06,66.6915,86.86,97.9,90.26,135.12,124.1333,121.13,73.8,32.83,93.39,115.3908,90.848,76.14699999999999,58.2939,109.8191,169.3349,71.9824,184.65,280.2631,150.916,144.6551,40.6263,62.3509,102.2199,10.04,214.8421,28.06,112.5281,67.9382,191.5523,264.6636,47.03,156.38,107.9803,53.7132,95.73
2017-05-09,136.1913,321.26,149.9446,952.82,956.71,150.48,66.7883,87.13,97.33,89.78,135.6,124.6843,121.29,74.12,33.0,94.74,115.1929,90.9271,76.4198,58.8438,110.3255,169.3742,72.6015,183.59,281.0564,151.6759,146.0326,41.1153,62.4667,102.389,10.18,218.0684,28.81,113.4754,69.0332,192.1099,267.5666,46.92,157.46,108.6102,54.3399,96.01
2017-05-10,136.27,325.22,149.2338,948.95,954.84,150.29,67.0495,87.31,96.47,90.17,136.15,125.0385,120.54,74.54,32.93,95.87,115.4304,91.1741,76.6244,58.4657,109.7722,168.56,74.2426,182.11,281.0197,152.1088,144.6842,41.9271,62.3991,120.6408,10.79,220.8078,29.32,114.67200000000001,68.8739,193.42700000000002,274.6026,47.99,160.28,106.2746,55.7029,108.16
2017-05-11,136.1617,323.1,150.5191,947.62,955.89,150.04,66.2272,87.71,96.76,89.07,136.29,124.8319,119.89,74.49,32.99,95.41,115.3116,91.0259,75.9132,58.3978,109.5283,168.4715,73.7611,181.74,281.6431,150.2523,145.4311,42.5236,62.3605,125.8229,11.07,220.5787,29.03,113.27600000000001,68.7743,193.5905,272.3491,45.63,158.54,106.1971,55.4641,108.58
2017-05-12,136.467,324.81,152.6212,961.35,955.14,150.33,66.1498,89.04,96.9,90.89,136.84,124.4678,119.9,74.42,32.89,95.39,115.9054,91.6485,75.4942,58.4269,108.9469,168.0977,73.9183,182.38,281.2397,150.9448,145.1013,42.4845,62.4281,127.2054,11.26,225.2272,28.93,113.8742,69.7101,192.0522,266.9663,46.25,160.81,106.3037,55.7228,109.09
2017-05-15,136.9002,315.88,152.2301,957.97,959.22,150.19,66.1982,89.8,97.95,95.72,137.6,125.5698,120.46,74.96,33.15,96.63,116.9741,92.1427,76.3126,58.9504,109.9597,168.7765,75.245,180.05,283.5564,151.3392,146.7407,43.3452,62.9039,133.5911,11.42,228.1576,28.83,116.5665,69.9091,192.081,279.7197,46.67,160.02,105.76100000000001,56.1208,110.9
2017-05-16,137.4713,317.01,152.0052,966.07,964.61,149.78,67.5235,89.75,100.18,96.53,138.03,125.4419,121.3,75.12,33.24,98.03,117.2512,92.0636,76.1178,58.33,109.4252,168.2157,73.8004,178.24,286.4897,152.2338,147.9921,44.0787,63.5543,136.0777,12.75,229.7325,29.02,116.7161,70.3571,194.1289,285.0829,45.62,159.41,104.6465,56.4889,111.76
2017-05-17,133.9759,306.11,146.9015,944.76,942.17,144.85,65.6459,87.84,98.55,93.75,134.33,123.3266,119.84,73.4,32.39,93.97,115.5788,90.8529,74.4031,57.0407,107.9622,166.3959,71.9529,175.56,283.6597,150.1465,142.8605,41.8195,62.8747,127.0363,11.2,220.6646,27.0,110.5338,68.2567,191.4657,278.5093,43.97,153.2,103.02799999999999,53.9519,105.24
2017-05-18,135.1476,313.06,149.1405,958.49,950.5,147.66,65.8697,87.75,98.97,95.44,134.54,123.1298,120.34,70.93,32.32,95.83,115.0247,90.8034,74.4128,57.4672,108.5624,167.9403,72.0905,175.89,286.6597,149.7713,145.3244,42.9442,63.7,132.3577,11.28,226.8499,27.48,113.4255,69.6802,191.0812,278.2338,44.61,155.7,103.3866,54.8672,106.93
2017-05-19,135.7187,310.83,149.6489,959.84,954.65,148.06,65.8502,87.4,99.3,97.82,136.43,123.3561,122.2,70.99,32.78,109.91,116.3507,91.5658,74.822,58.2718,109.5658,168.8453,72.1397,177.01,290.1097,150.3485,147.8369,43.1104,64.7291,135.4113,11.41,223.4518,27.82,114.2731,68.8241,194.2058,282.1799,44.08,157.02,104.2007,55.5935,107.64
2017-05-22,136.8608,310.35,150.5582,970.67,964.07,148.24,66.5896,88.94,101.7,99.49,138.86,125.1074,124.12,72.25,33.53,113.36,117.7558,92.3876,74.9974,57.8841,109.6409,169.593,72.12,174.92,297.3464,150.0214,148.3316,43.7461,65.5544,138.2987,11.04,227.5371,28.06,116.6164,69.292,196.4555,288.9995,42.97,157.16,104.3073,56.8271,108.39
2017-05-23,136.9987,303.86,150.3724,971.54,970.55,148.07,66.8133,88.49,101.7,98.44,139.52,127.0652,124.66,72.6,34.02,112.97,118.3495,92.9322,75.2117,57.9131,110.8507,169.6618,71.7171,174.72,299.013,148.9344,148.836,44.02,62.1077,136.4368,10.89,225.7808,28.29,113.5252,69.3318,197.9841,287.6218,40.87,157.95,103.7161,57.5036,109.01
2017-05-24,137.6288,310.22,149.9227,980.35,977.61,150.04,66.9009,89.6,103.0,99.42,141.12,135.6051,124.01,73.03,34.27,112.48,119.43799999999999,93.8728,75.1338,57.3897,110.4474,170.19299999999998,71.4714,174.48,299.9564,149.09799999999998,148.3025,43.7455,62.56399999999999,137.9701,10.89,228.7017,28.99,114.0238,69.7797,197.5034,285.0706,40.8,157.75,104.3848,58.21,112.31
2017-05-25,138.8005,316.83,150.4409,993.38,991.86,151.96,67.7278,91.27,104.52,100.5,142.85,136.1266,126.21,73.53,34.76,113.89,120.6453,94.1005,75.4455,57.2345,110.7287,171.885,72.5131,173.76,302.52299999999997,150.5024,149.292,44.1278,63.5252,137.6615,10.98,229.9043,29.43,114.4227,69.4413,197.9649,289.8018,39.82,163.05,103.9584,58.9164,113.83
2017-05-26,139.0466,325.14,150.1867,995.78,993.27,152.13,68.0585,90.83,106.03,99.99,141.89,136.3233,125.72,74.37,34.93,113.03,120.3583,93.7342,75.465,57.9713,110.6443,174.9641,72.4541,175.91,303.453,149.0018,150.4754,44.5983,63.933,141.226,11.0,230.2384,29.76,114.67200000000001,68.406,200.5223,288.7647,39.07,162.43,105.0632,57.9812,112.13
2017-05-30,139.1648,335.1,150.2453,996.7,996.17,152.38,68.4963,90.86,105.36,99.31,142.41,137.7893,126.78,74.7,34.93,113.16,120.3781,93.7837,75.1045,57.0601,109.9128,176.0068,71.7466,173.58,304.8097,148.8767,152.173,44.6571,63.8068,144.2429,11.12,228.9117,30.7,113.625,67.1518,202.1374,284.9224,39.06,163.22,104.9954,58.2796,112.85
2017-05-31,139.1156,341.01,149.3556,994.62,987.09,151.46,67.9418,89.64,104.65,99.98,141.86,138.3698,126.33,74.87,35.14,111.77,121.5953,94.2886,74.9584,56.9049,109.9972,177.4922,71.9136,177.36,304.893,148.5187,150.5239,44.9708,64.768,143.7251,11.19,228.5871,30.77,113.0765,67.4007,205.6466,281.2876,38.51,163.07,104.6077,58.2796,113.33
2017-06-01,139.6571,340.37,149.7662,995.95,988.29,151.53,68.1947,90.05,106.51,101.5,141.38,139.0486,127.86,74.93,34.98,113.03,122.1098,94.4569,76.2639,57.2636,110.4943,177.68900000000002,73.3582,180.65,306.3597,150.1054,151.7559,45.0884,64.7097,143.7351,10.93,223.9195,30.76,115.3201,69.2621,206.3869,285.0311,39.97,162.99,104.8694,59.2546,113.87
2017-06-02,141.2522,339.85,151.9856,1006.73,996.12,153.61,69.8096,90.86,107.3,104.41,143.48,140.5047,129.49,75.82,35.27,112.91,123.891,95.1995,76.4685,57.1085,109.6596,178.0234,73.3778,183.79,308.2297,150.2989,153.9871,45.8725,64.933,143.0182,10.9,242.9526,31.21,116.766,70.7752,207.0503,288.0931,39.13,165.18,103.8712,59.3441,114.52
2017-06-05,141.2226,347.32,150.4995,1011.34,1003.88,153.63,70.3155,91.38,107.43,102.87,143.59,140.3473,129.54,75.76,35.52,110.88,124.5837,95.5956,76.9361,57.2152,110.8413,179.1153,73.0044,181.51,307.3364,149.7571,155.9272,45.7941,65.1951,147.3693,11.24,240.7381,31.21,120.2061,70.3372,203.9737,289.9302,39.04,165.06,103.2315,59.4934,114.69
2017-06-06,140.6614,352.85,151.0079,1003.0,996.68,152.81,70.54899999999999,91.1,107.87,102.66,143.03,139.3438,128.4,75.81,35.41,111.45,123.9306,94.8431,76.8192,56.8952,109.9316,178.4956,72.0217,179.45,308.1197,149.1863,156.6276,45.6471,65.6418,146.7022,12.03,242.313,31.57,124.095,70.3372,204.8871,299.1656,38.07,165.17,102.243,59.5332,113.69
2017-06-07,141.2128,359.65,151.9074,1010.07,1001.59,153.12,70.4225,91.39,108.19,102.5,143.62,139.6783,128.34,76.07,35.35,111.17,123.8811,95.1401,77.7545,57.5545,112.6044,179.2334,71.6286,179.15,310.6664,149.9216,157.8825,46.3234,65.8942,148.4745,12.38,242.7139,32.5,124.0452,70.5064,206.6657,310.8011,37.28,165.61,102.6501,60.2196,115.37
2017-06-08,141.3605,370.0,151.5359,1010.27,1004.28,154.71,69.9945,91.25,109.68,102.84,142.63,140.4063,126.96,76.12,35.44,111.12,123.4556,95.1401,77.8909,57.9034,115.3203,178.4562,71.3633,177.69,309.9497,148.5091,160.4798,46.49,66.0884,159.2476,12.9,243.3535,32.45,126.7375,71.2928,202.7143,309.7936,37.39,165.88,101.0995,60.2395,114.29
2017-06-09,137.8257,357.32,145.6598,978.31,970.12,149.6,68.4088,87.27,103.74,97.97,138.05,137.9467,124.52,74.93,34.72,105.95,121.7536,93.6253,78.2416,58.7178,117.3006,177.44299999999998,71.7564,174.08,305.4464,147.9866,153.4855,43.8534,63.4961,148.9524,12.28,232.2715,30.6,124.444,71.024,194.3019,299.8965,37.48,158.03,102.3593,57.7325,110.46
2017-06-12,137.0873,359.01,142.1792,964.91,961.81,148.44,67.8834,86.18,102.32,97.35,137.25,137.4843,122.4,73.89,34.23,107.44,119.4974,92.5757,78.1052,58.8729,118.4322,176.7151,73.142,171.46,301.0964,147.232,150.3045,43.4613,62.3602,149.3208,12.09,231.632,31.2,116.6164,70.9344,194.5038,302.7017,37.81,151.44,103.7355,56.468999999999994,108.9
2017-06-13,138.1999,375.95,143.3231,980.79,970.5,150.68,68.7298,87.27,102.22,98.67,139.09,137.622,122.47,74.66,34.4,107.55,121.0411,94.1401,78.5144,59.4836,118.8848,177.5709,75.8149,173.46,302.743,148.9831,150.8979,43.9612,62.8941,150.7446,11.96,231.8897,31.54,119.8372,71.7407,197.2823,297.9902,38.78,152.72,103.2703,57.6031,109.98
2017-06-14,137.5993,380.66,141.925,976.47,967.93,150.25,68.3601,87.17,102.16,98.58,138.25,137.92700000000002,122.74,74.34,34.34,106.2,121.2192,94.3777,78.758,58.7759,120.0636,178.71200000000002,76.0803,172.59,301.943,151.6631,148.5924,43.1084,62.9912,151.0632,11.77,229.5989,31.06,117.992,72.2086,196.417,291.155,38.57,152.2,102.8633,58.1503,110.02
2017-06-15,136.9888,375.34,141.0744,964.17,960.18,149.8,68.0002,86.27,101.26,98.27,137.52,137.7401,121.08,74.02,34.15,105.58,120.1505,93.2391,78.6216,58.8632,119.5544,177.1282,76.8173,172.04,299.6464,151.6727,144.4386,42.3047,62.9718,151.7104,11.5,228.1385,30.56,115.1494,71.2231,197.4554,289.0808,37.91,151.76,102.7082,58.6079,110.53
2017-06-16,136.3961,371.4,139.0994,987.71,958.62,150.64,68.0975,86.0,101.2,98.39,137.84,137.2383,121.75,73.78,34.18,104.88,120.6849,93.2391,79.3523,59.2316,118.9885,164.3891,76.5028,171.86,304.9464,151.547,144.17600000000002,42.2557,62.8553,150.9636,11.44,226.4705,29.86,116.5957,71.3825,201.1376,293.3281,37.91,152.38,102.2527,58.4985,110.51
2017-06-19,138.6767,369.8,143.0787,995.17,975.22,152.87,68.9438,87.54,103.6,100.21,140.35,138.47799999999998,122.65,74.71,34.26,106.16,121.8031,93.853,79.7712,59.2703,120.1767,161.6642,76.5618,176.6,312.383,153.6464,146.89,43.4123,63.9815,156.639,11.93,231.1677,31.2,119.7374,73.9347,203.2431,309.0923,36.1,153.4,102.117,60.0107,113.65
2017-06-20,137.5907,372.24,141.7783,992.59,968.99,152.25,68.0099,86.92,103.01,98.94,140.91,137.9073,120.93,74.61,34.09,104.93,121.6447,93.447,80.385,58.9213,118.8848,160.2476,75.6184,175.3,313.453,152.5435,146.0243,42.5007,63.3602,156.41,12.64,230.0557,30.83,116.7951,74.7522,201.6183,312.6186,36.01,152.05,100.7312,59.8416,113.47
2017-06-21,138.9532,376.4,142.6191,1002.23,978.59,153.91,68.3601,87.56,105.62,102.24,144.24,137.986,122.41,74.65,34.27,105.69,121.81299999999999,93.6055,80.0927,58.5142,117.7815,160.4936,74.8126,177.38,317.7563,151.4986,146.8122,42.7556,64.1951,158.7797,13.98,234.9733,32.01,117.6429,78.2715,202.3009,319.7599,35.82,155.03,101.5646,60.3689,113.17
2017-06-22,138.9137,382.61,142.3845,1001.3,976.62,153.4,68.3504,88.47,106.93,102.83,143.69,137.7302,122.65,74.59,34.28,106.78,122.0109,93.0213,80.1317,58.3978,116.9894,157.1883,75.41199999999999,182.99,318.053,150.4247,145.9562,42.4811,64.6417,157.6844,14.38,233.9381,31.89,118.0419,78.9594,202.52200000000002,321.2909,35.74,154.89,101.0025,60.8464,112.62
2017-06-23,139.4468,383.45,143.02,1003.74,986.09,155.07,69.2746,88.62,107.79,103.33,145.41,138.1336,122.52,74.36,34.26,107.75,122.7134,94.6352,80.1024,58.20399999999999,117.046,154.5716,75.6577,185.28,316.313,146.3903,147.6488,43.2162,65.5641,153.1641,14.17,235.1076,31.73,117.1442,80.0661,203.1277,329.4693,36.96,158.02,101.1382,60.1301,110.87
2017-06-26,138.7952,377.49,142.5703,993.98,972.09,153.59,68.613,88.11,108.35,102.23,144.96,136.1659,122.78,74.52,34.3,106.12,122.2286,94.2787,80.8234,58.7565,116.6027,157.5916,76.1196,180.89,313.4797,146.4967,144.9347,42.3929,65.399,151.4914,14.08,232.7015,32.5,117.1941,79.8567,202.1788,316.7078,36.67,157.5,102.3109,59.9112,111.86
2017-06-27,136.2776,362.37,140.5268,976.78,948.09,150.58,67.3289,87.68,106.77,98.36,142.54,133.1061,121.27,73.65,33.69,102.92,121.4567,93.9619,80.9403,59.2025,117.5175,156.6669,76.4439,176.36,312.003,147.29,140.6837,41.0598,63.2048,145.9455,13.4,225.5886,31.66,114.4512,77.0353,198.5553,307.6799,36.49,151.03,102.1558,57.9911,108.32
2017-06-28,138.2423,371.24,142.58,990.33,961.01,153.24,67.9029,88.09,108.81,98.94,143.81,133.1848,122.03,74.26,34.09,104.28,123.5051,95.2787,81.8074,59.9877,119.5449,157.5621,77.4364,181.0,315.4364,148.2478,143.8063,41.843999999999994,64.0883,151.0931,13.23,231.0718,32.24,114.6507,78.9993,198.7196,313.5371,38.14,153.41,103.561,58.5085,108.81
2017-06-29,135.8432,360.75,140.47799999999998,975.93,937.82,151.04,66.6285,86.8,105.82,96.45,141.24,130.9515,120.43,72.97,33.44,101.39,120.2396,93.4866,81.4761,59.629,117.9135,156.0963,77.00399999999999,176.75,310.1664,147.2126,138.4755,40.6188,62.3116,146.045,12.6,224.352,31.47,110.3619,77.9824,194.3908,298.3951,38.0,150.09,102.4466,57.2848,106.68
2017-06-30,135.8926,361.61,140.8104,968.0,929.68,150.98,67.0565,86.6,106.0,97.0,141.44,130.6661,121.68,72.93,33.49,100.82,120.1802,92.853,82.0704,60.2882,118.1021,157.326,76.9843,173.52,311.7897,148.4123,137.5805,40.4913,62.4475,143.9342,12.48,223.403,29.86,108.9656,76.9456,195.9851,296.9432,38.2,149.41,102.9699,57.2748,105.72
2017-07-03,134.461,352.62,140.30200000000002,953.66,919.46,148.43,66.3172,86.1,103.58,95.53,138.41,129.5544,120.47,72.12,33.07,99.36,119.5172,92.4272,82.9083,60.3658,119.1017,156.2341,77.2398,174.13,307.2197,149.0025,135.4988,40.1973,61.4184,138.7268,12.15,220.2492,29.14,108.3671,77.6733,193.4728,293.1898,38.48,146.17,104.1425,55.9715,105.42
2017-07-05,135.7839,327.09,140.8788,971.4,932.26,150.34,67.2025,87.5,105.11,96.95,141.21,129.8495,120.87,72.74,33.27,102.6,120.9224,93.0807,83.0154,59.629,118.7717,155.4471,77.3185,174.35,312.6964,147.7254,138.6506,41.2853,62.8262,142.4307,13.19,222.0226,30.51,111.11,79.1588,193.1153,290.5426,37.78,147.61,102.369,56.8669,106.76
2017-07-06,134.5597,308.83,139.5491,965.14,927.69,148.82,66.7063,86.85,104.54,95.64,140.75,129.3183,120.94,72.53,33.28,102.05,119.7526,92.3282,81.8908,59.3285,116.6405,154.5322,76.53,172.32,311.5997,147.1062,139.9736,41.2755,62.5543,142.8589,13.02,225.3106,30.1,109.564,77.7232,192.3713,293.1601,36.66,146.25,100.9153,56.3297,105.75
2017-07-07,136.011,313.22,140.9668,978.76,940.81,151.44,67.5721,87.92,106.29,97.1,142.22,130.1074,122.39,73.15,33.67,103.32,121.1405,92.9916,82.4678,59.4933,117.7155,151.6008,77.0819,172.11,314.7564,147.2804,144.0981,42.6771,63.4475,146.1247,13.36,229.701,30.2,110.8606,78.0223,195.357,292.1625,36.64,150.18,100.88600000000001,57.7921,107.45
2017-07-10,136.8996,316.05,141.8272,996.47,951.0,153.5,68.078,88.5,108.19,98.41,143.34,130.0778,122.24,73.5,33.9,103.74,121.6659,94.15,82.4384,59.2316,117.0365,148.5414,76.9538,169.0,315.7497,146.2645,146.7344,43.3339,65.2243,153.0346,13.81,231.762,30.5,108.6663,76.8558,196.1977,297.3086,36.19,152.67,101.1497,58.21,107.84
2017-07-11,137.2846,327.22,142.2867,994.13,953.53,155.27,68.0877,88.35,109.2,99.38,142.93,130.5611,122.86,73.54,34.15,104.3,123.1529,94.4669,82.3015,58.9019,116.1407,148.6496,76.6088,173.15,314.163,145.7034,149.536,44.5003,65.5835,155.2052,13.89,230.9184,31.37,108.816,77.6036,195.8981,304.8549,36.41,154.33,101.3938,57.6827,108.42
2017-07-12,138.9137,329.52,142.49200000000002,1006.51,967.66,158.9,69.2162,90.4,112.26,102.95,145.91,131.6659,124.59,75.16,34.73,106.68,124.1937,95.2292,82.947,59.2703,116.3576,149.2792,76.6286,173.23,316.113,147.6287,150.3726,44.3827,66.2923,161.8065,14.29,236.2195,31.45,114.8502,78.3413,199.0481,310.6036,37.31,158.75,101.9211,60.7071,110.68
2017-07-13,139.2198,323.41,144.4768,1000.63,968.85,159.26,69.8193,89.57,111.23,102.22,145.05,130.6006,124.51,74.89,34.45,107.07,124.3821,94.9916,83.4848,59.5418,116.3576,151.0991,77.7127,173.0,312.8464,148.3059,150.7228,44.4023,65.8748,159.9346,13.53,237.0727,31.13,115.29899999999999,78.9395,197.3379,303.5808,38.03,158.21,101.8332,60.1898,108.98
2017-07-14,140.3157,327.78,145.7185,1001.81,976.91,159.97,70.8019,90.0,110.38,103.78,146.16,131.0741,124.59,75.27,34.73,108.74,125.9087,95.9718,83.3968,59.3867,113.6983,150.5088,77.5944,172.33,317.2497,147.9092,153.0186,45.206,64.3213,164.2359,13.92,239.9293,31.79,119.3385,78.8298,196.903,306.54400000000004,38.13,161.12,102.6143,60.4385,108.99
2017-07-17,140.3848,319.57,146.2269,1010.04,975.96,159.73,71.3564,89.29,110.0,102.89,146.4,131.2615,124.67,75.64,34.71,106.94,126.3251,95.8728,83.3381,59.2025,113.7643,150.3514,77.8704,171.74,316.0297,148.8864,152.7073,45.2354,63.9427,163.539,13.8,238.7119,31.72,117.992,78.0721,197.4345,298.2865,38.0,161.7,102.3214,60.1898,109.44
2017-07-18,141.3227,328.24,146.7353,1024.45,986.95,162.86,71.3078,89.27,110.78,102.54,147.89,131.8336,125.03,75.66,34.81,107.7,126.6225,96.6154,83.6315,59.1734,113.6889,149.0332,78.2646,173.66,315.5497,147.2223,155.0128,45.6961,63.7194,165.2416,13.48,240.4949,31.9,122.9291,77.9824,197.0963,305.418,38.28,183.6,103.2588,61.0155,110.28
