,QQQ,TSLA,AAPL,AMZN,GOOGL,FB,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2014-11-04,97.1358,238.93,100.8444,302.81,564.19,75.76,43.0695,63.57,66.88,95.51,71.07,84.564,77.45,41.28,18.09,58.24,81.5322,58.9475,85.4416,59.1828,69.8481,121.2092,65.5908,191.41,165.3332,87.6272,74.306,20.6632,39.7604,19.4043,2.83,78.6581,33.37,28.0198,55.8055,78.3854,89.301,83.79,54.6828,84.1891,19.3722,40.64
2014-11-05,97.1454,230.97,101.0859,296.52,555.95,74.83,43.3321,61.91,65.55,92.65,71.37,84.8317,77.06,41.25,17.975,58.32,83.4736,60.538999999999994,86.414,59.7636,70.2577,121.1648,65.7725,186.37,168.4565,87.4628,74.6806,21.1592,40.1419,19.4043,2.8,79.9021,33.71,27.7307,54.3454,78.4763,88.6175,71.95,54.3399,84.7947,20.2268,40.725
2014-11-06,97.45200000000001,241.22,101.3737,296.64,551.69,75.26,44.0926,63.09,66.85,94.99,72.1,85.2141,78.405,41.59,18.23,59.2,83.2407,60.6749,85.6286,60.5564,70.6673,121.6886,66.2315,189.87,169.5498,88.8417,74.5401,21.1405,39.9693,19.491,2.76,80.7499,33.35,27.2423,55.4511,79.1859,88.0954,74.005,54.7571,85.7265,19.984,40.8
2014-11-07,97.3658,240.2,101.6628,299.86,551.82,75.6,44.0745,63.97,67.79,94.56,71.6,84.9082,79.55,41.87,18.515,59.42,82.3185,61.2426,86.2644,60.8698,70.1184,122.2389,66.4706,186.35,166.6732,89.1704,73.922,20.9907,39.6105,19.0765,2.78,78.3632,33.01,25.6673,55.0312,78.8038,87.1461,73.65,54.8799,83.8629,20.052,40.94
2014-11-10,97.7108,241.93,101.495,305.11,558.23,75.0,44.2646,64.45,68.91,95.16,71.7,85.9312,79.3,41.995,18.675,59.4,82.367,60.70399999999999,86.3953,61.1556,70.4051,122.2212,67.3599,188.27,169.6632,89.6361,74.8492,21.1779,39.6696,19.2982,2.76,79.1649,33.09,26.3651,56.4847,79.2859,88.3612,72.89,55.3242,83.6579,20.3142,41.26
2014-11-11,98.0174,251.08,102.3063,312.01,561.29,74.61,44.2465,64.06,68.15,94.62,71.7,86.7247,80.06,42.01,18.58,58.99,82.1146,60.5875,85.7782,61.1925,70.6836,121.6531,67.0061,188.04,171.4465,89.6179,74.9054,21.0937,39.4243,19.0669,2.73,79.3953,33.2,26.6841,56.5339,79.3223,89.0921,69.99,54.6499,83.8443,20.0131,41.14
2014-11-12,98.1899,249.1,103.7519,311.51,558.25,74.72,44.165,63.77,67.68,94.47,71.41,85.6826,79.9,42.135,18.56,58.98,81.8816,61.2426,85.6006,60.8514,70.1184,121.835,67.6277,186.92,171.0798,89.9375,73.9594,21.0469,39.388000000000005,18.9368,2.71,80.2154,32.91,27.3719,56.9867,79.3951,90.1174,70.38,54.8371,83.7697,19.8189,41.2
2014-11-13,98.6116,251.7,105.2161,316.48,556.44,74.25,44.9165,63.16,66.97,94.2,71.72,86.4666,79.29,42.0,18.4,59.31,81.736,60.9922,85.1518,60.1416,69.7416,123.4458,66.4515,185.0,172.0332,90.4032,73.8471,21.1685,38.9065,18.8452,2.66,80.5794,32.94,27.1127,56.2189,79.8135,93.0317,69.02,54.2014,84.3195,19.7461,41.445
2014-11-14,98.9183,258.68,106.4844,327.82,555.19,74.88,44.8893,63.91,67.51,95.29,71.42,86.7056,79.79,42.05,18.485,59.66,81.5904,60.4866,84.7777,59.9019,69.4795,123.2412,66.5375,180.5,170.7365,89.7092,74.7461,21.3557,39.6151,19.0717,2.61,82.0261,32.62,27.4616,55.0968,79.2677,95.5379,69.91,55.1485,84.6084,19.5179,41.47
2014-11-17,98.6212,253.98,106.3072,323.05,546.64,74.24,44.7807,62.51,65.32,93.31,69.97,86.9351,79.73,41.8,18.085,58.99,80.7653,60.72,84.2728,60.1416,68.8815,123.2323,65.8968,182.91,170.4632,89.5174,72.8543,21.0375,39.4334,18.985,2.67,81.57,32.29,26.8735,55.2477,78.0488,95.9936,68.53,54.4485,84.245,19.3237,41.4
2014-11-18,99.3591,257.7,107.6875,324.93,544.51,74.34,44.4095,62.47,64.98,92.87,70.83,87.32700000000001,79.93,42.08,18.34,59.23,81.4448,60.703,84.6936,59.9019,68.5703,123.8908,65.1605,189.85,172.0632,87.6454,74.2591,21.3183,40.26,19.4428,2.65,84.2331,32.87,28.0297,56.2321,77.7668,96.734,70.21,54.4328,84.1238,19.4305,42.87
2014-11-19,98.9087,247.74,106.9414,326.54,547.2,73.33,43.9357,61.02,63.72,90.9,70.82,87.4035,79.76,41.92,18.16,59.1,81.8137,60.7346,84.6188,59.3672,68.6276,124.6028,64.2999,190.03,171.0098,88.3029,73.5286,21.2337,40.1873,19.3705,2.63,82.2427,32.96,27.5513,55.7661,77.4211,95.0822,71.4,51.8714,83.6952,19.0032,43.445
2014-11-20,99.3495,248.71,108.4708,330.54,543.76,73.6,44.373000000000005,58.3,64.13,91.65,70.44,86.7438,79.785,42.125,18.32,58.41,82.1243,61.1745,84.73100000000001,59.1644,68.4679,123.9264,63.9556,186.26,171.1732,89.0974,73.6504,21.2713,40.1964,19.69,2.69,82.8693,33.21,28.1494,56.6225,77.221,97.4935,71.45,52.5914,82.8379,20.4986,43.15
2014-11-21,99.5412,242.78,108.6201,332.63,545.89,73.75,43.717,58.19,63.98,93.0,71.32,87.6903,81.85,42.49,18.44,61.95,82.2408,61.7944,84.5159,59.2842,68.1033,124.3447,64.2425,185.83,171.8098,89.7457,73.6597,21.4828,40.6779,19.8013,2.77,83.1273,34.3,27.9699,57.1048,77.4575,99.8952,71.31,51.4685,82.8938,20.5569,43.495
2014-11-24,100.3174,246.72,110.6298,335.64,547.48,74.01,43.3617,58.09,63.97,92.49,71.225,88.5986,81.88,42.84,18.62,61.28,82.5029,61.8916,85.1237,60.0678,68.2836,124.4159,64.166,191.16,173.7765,89.8553,74.9147,21.8447,40.578,19.9223,2.83,83.9843,34.73,28.1693,58.4731,77.0664,99.6958,71.815,50.9242,84.4034,20.6831,43.6
2014-11-25,100.4707,248.09,109.6739,335.04,549.23,75.63,43.2523,59.34,62.98,87.37,72.0,88.589,82.2,43.19,18.82,61.03,83.8134,62.5333,85.4603,60.2337,68.4228,123.5882,63.86,189.21,172.1632,88.586,75.8325,21.8306,40.3236,19.9126,2.83,83.9935,34.8,27.7905,58.3057,77.8669,98.9174,71.86,49.8557,85.4004,21.1007,44.01
2014-11-26,101.1224,248.44,110.9795,333.57,547.73,77.62,43.5074,59.23,63.97,87.87,72.98,88.1875,83.05,43.185,18.83,61.35,84.027,62.5333,85.5071,59.8927,68.5539,124.3714,64.0512,191.9,171.6698,89.2161,76.9751,22.4368,41.3228,20.2466,2.84,86.417,35.62,27.8204,59.2277,79.4497,100.7875,72.77,50.1657,85.652,21.1881,43.68
2014-11-28,101.59200000000001,244.52,110.9143,338.64,549.08,77.7,43.5621,59.87,63.96,87.05,73.68,89.7459,83.52,43.39,18.87,62.0,84.7356,62.7594,86.414,60.4273,69.3321,126.4806,63.8217,190.89,172.5898,90.7684,77.3966,22.605999999999998,41.2774,20.2999,2.79,86.0669,35.95,27.651,58.998000000000005,79.7226,100.6447,73.65,49.5128,86.2018,21.023000000000003,43.93
2014-12-01,100.44200000000001,231.64,107.3144,326.0,539.65,75.1,44.3001,59.08,61.85,85.01,73.75,89.9849,83.06,42.975,18.43,60.51,84.9006,62.7496,86.1522,60.1508,69.3075,126.35600000000001,63.181000000000004,189.63,171.2432,90.2936,76.5256,22.3146,41.1412,19.9223,2.67,83.8092,34.99,26.9034,57.3214,79.0858,99.8541,71.05,48.83,86.3788,20.4404,43.15
2014-12-02,100.8445,231.43,106.9041,326.31,538.59,75.46,44.1544,59.25,61.73,83.56,73.47,89.2296,83.27,43.13,18.49,60.74,85.1239,63.2018,86.9563,60.2983,70.1266,127.3172,63.0854,188.17,170.7932,90.0653,77.1063,22.4368,41.6135,19.9514,2.68,84.9611,35.605,27.2223,58.833999999999996,81.0598,99.6637,76.68,50.3299,87.0963,20.5278,43.63
2014-12-03,101.0266,229.3,108.1164,316.5,536.97,74.88,43.8081,58.88,61.83,82.73,73.18,89.5834,83.13,43.0,18.49,61.45,85.7355,63.5882,85.3201,60.0862,71.0522,126.9879,63.5348,191.25,172.8698,90.4598,78.8576,23.1089,42.5582,20.4644,2.74,87.661,36.1,27.4516,58.8898,80.9597,98.3112,75.73,50.7314,86.7609,20.8579,45.99
2014-12-04,100.9787,228.28,107.7061,316.93,542.58,75.24,44.5006,58.95,62.5,82.29,73.03,89.7459,83.11,44.65,18.57,61.09,86.1723,63.4764,85.8624,59.8834,71.4618,127.2816,63.0376,190.83,170.2332,90.7902,78.8576,22.935,42.6082,20.2805,2.69,94.9776,36.07,27.0629,58.4403,81.8057,97.0825,77.22,50.0857,86.8727,21.1395,46.49
2014-12-05,100.9882,223.71,107.2491,312.63,528.08,76.36,44.1179,58.85,62.63,83.36,72.4,89.5642,83.65,44.59,18.82,60.9,86.4732,64.0136,86.6291,59.782,72.6905,127.4862,63.5635,189.9,169.6215,91.4233,78.9513,23.5366,42.8399,20.3967,2.66,95.8254,36.49,27.3121,59.4804,83.1702,96.5206,77.14,50.1314,87.3665,21.159000000000002,46.655
2014-12-08,100.2695,214.36,104.8244,306.64,530.73,76.52,43.4573,56.41,61.69,81.96,72.05,89.2535,83.28,43.74,18.58,60.1,85.4636,63.9529,87.4799,59.865,73.2312,126.6675,63.1428,189.89,171.7065,92.1481,77.3123,22.7846,42.6037,20.1353,2.58,92.8029,36.02,26.7439,59.8347,81.1234,93.9204,74.0,48.4971,87.4038,20.3142,46.01
2014-12-09,100.5857,216.89,106.4284,312.5,536.11,76.84,43.3617,56.14,62.03,83.65,71.565,88.6464,83.21,43.77,18.41,60.17,85.2695,64.2057,87.2929,59.6069,72.9429,127.2994,62.875,187.31,171.6432,91.4233,77.2278,22.9491,42.8762,20.0675,2.59,94.5814,35.655,27.5513,61.5639,82.3879,95.1491,74.06,49.1114,86.6025,20.3627,45.58
2014-12-10,99.0045,209.84,104.4047,305.84,528.04,76.18,42.733000000000004,55.32,61.26,82.45,69.85,88.4934,81.97,43.19,18.075,58.91,83.8037,63.6174,86.7226,58.2057,73.3135,124.8164,60.6947,183.86,166.9298,90.781,74.8062,22.3522,42.1495,19.6222,2.48,91.4576,34.86,26.8336,60.2416,80.4594,91.9679,72.44,47.76,85.3818,19.8966,44.76
2014-12-11,99.4741,208.88,104.0969,307.36,532.11,77.73,42.979,55.48,61.35,82.98,69.74,89.2679,81.65,43.55,18.125,58.82,85.1239,63.9577,87.0779,58.2794,72.8606,125.8487,61.1537,186.83,168.7065,92.0013,74.9001,22.3616,41.8224,19.6126,2.49,92.6555,35.19,26.7738,60.386,80.1501,95.9872,72.8,47.8042,86.5652,19.7509,45.12
2014-12-12,98.3912,207.0,102.3343,307.32,521.51,77.83,42.7785,55.07,61.25,81.58,76.02,88.1206,80.32,42.43,17.885,58.88,81.6681,62.4166,85.0863,56.9796,71.7077,122.7072,60.8095,184.3,167.5898,91.5517,73.5626,22.2394,41.0231,19.0027,2.52,91.4115,34.0,26.5246,60.2843,81.1143,94.7205,72.38,47.7828,86.3199,19.3237,44.895
2014-12-15,97.3754,204.04,100.9308,306.07,515.84,76.99,42.5234,55.41,63.44,80.89,73.04,88.5986,80.11,42.31,17.83,58.21,82.134,62.3972,84.1887,56.4449,72.4159,122.9831,61.1633,178.31,166.3365,91.7995,73.5204,21.9856,40.1147,18.9446,2.47,90.4992,33.355,25.7272,57.7118,82.0604,95.0062,72.19,46.72,85.7632,19.4402,45.45
2014-12-16,95.8133,197.81,99.5505,295.06,498.16,74.69,41.1476,53.79,63.58,78.87,72.32,88.0632,80.4,42.08,17.63,56.63,80.2217,61.5975,82.5057,55.6982,72.0536,122.1999,61.4789,175.18,165.7232,89.056,72.1218,22.418000000000003,39.7014,18.7268,2.5,89.6883,32.915,25.5079,57.3772,81.3508,94.2252,71.21,45.2057,85.0745,18.8188,45.45
2014-12-17,97.5574,205.82,102.0359,298.88,506.45,76.11,41.676,57.0,65.69,80.62,73.995,88.7994,81.66,42.97,18.09,57.01,82.2505,62.9757,84.5627,57.5419,74.0629,123.9976,62.1482,181.21,170.0698,90.781,73.5204,22.9867,39.4425,19.4964,2.55,91.5405,33.83,26.3153,60.1136,83.1065,93.0918,72.53,47.6642,86.2161,19.1004,46.06
2014-12-18,99.9053,218.26,105.0575,297.73,514.62,78.4,43.2979,59.33,68.08,84.57,74.89,90.3291,83.34,44.12,18.7,59.46,84.3764,64.2105,87.1153,59.9295,75.9898,125.9822,62.4064,187.29,174.5032,92.3683,75.8575,23.5084,39.7059,19.5738,2.55,94.0003,34.45,27.3868,62.0397,82.2878,97.454,75.07,47.7742,87.3766,19.4596,47.24
2014-12-19,100.3431,219.29,104.2462,299.9,520.04,79.88,43.4254,59.86,69.1,85.45,74.45,89.7937,83.24,43.95,18.985,59.9,83.9105,63.6053,86.8628,60.0033,76.0557,126.1691,62.0622,189.97,177.3198,93.5244,75.5571,23.3956,39.0655,19.7674,2.57,92.6132,34.49,27.5413,62.6142,81.7602,97.0921,75.65,48.5885,87.6408,19.6636,47.455
2014-12-22,100.5932,222.6,105.32799999999999,306.54,532.3,81.45,43.717,59.86,69.71,84.14,74.5,90.5299,83.16,44.02,18.96,60.19,84.2891,64.2227,87.536,60.5287,76.5045,127.4506,62.6742,189.43,177.9465,94.9649,76.5426,23.875,39.8512,20.1159,2.66,93.7784,34.635,27.5413,62.1471,81.7966,97.7778,76.87,48.0971,88.8767,19.7121,47.85
2014-12-23,100.2373,220.97,104.9549,306.285,538.77,80.61,44.1452,60.5,69.57,84.86,74.38,90.9696,83.95,43.98,18.98,60.65,85.0656,64.4779,87.723,60.9989,76.3521,128.2872,63.0567,183.5,175.3865,95.2035,76.5614,23.875,39.8876,19.9901,2.67,93.1958,34.97,27.7307,58.943000000000005,82.1786,95.6348,75.89,48.0614,89.339,19.6441,47.835
2014-12-24,100.3239,222.26,104.4607,303.03,536.93,80.77,43.8628,60.33,69.69,84.28,74.74,90.4343,84.31,43.99,19.26,60.99,85.2015,65.054,87.9661,60.7961,76.2368,127.8422,63.1332,186.22,176.9798,95.02,76.1484,23.734,40.0465,19.9126,2.65,93.1403,34.91,27.7905,60.0746,82.3014,96.492,76.14,48.8714,89.0843,19.7607,48.06
2014-12-26,101.0357,227.82,106.3072,309.09,541.52,80.775,43.6259,60.8,70.12,84.96,74.67,90.0518,84.27,43.96,19.29,61.03,85.2015,64.8085,88.1625,61.0911,76.0769,127.6553,63.1523,188.2,177.0798,95.1943,75.9889,23.6776,39.8967,19.932000000000002,2.65,93.0478,35.0,28.0347,61.4595,82.4111,96.7682,76.91,48.5785,89.6598,19.8286,48.33
2014-12-29,101.0164,225.71,106.2326,312.04,537.31,80.02,43.2341,60.35,68.86,83.69,74.13,89.6407,83.73,44.08,19.31,60.755,85.1142,64.5192,88.1438,61.0173,75.9002,127.5663,63.2097,189.53,176.5765,95.91,75.6979,23.7904,39.7786,19.903,2.66,93.6674,35.53,27.9699,61.6832,83.2884,94.711,75.76,48.8471,90.1033,19.7704,47.59
2014-12-30,100.3431,222.23,104.9363,310.3,535.28,79.22,42.8423,59.43,67.88,83.07,73.085,89.0145,82.79,43.83,19.17,60.51,84.425,64.3053,88.1438,61.1372,75.6182,127.6998,62.8176,186.29,175.3032,95.6715,75.0315,23.7058,39.5605,19.719,2.63,93.2605,35.4,27.8503,61.0352,82.6396,94.2824,75.49,49.0328,89.3485,19.6538,47.38
2014-12-31,99.3139,222.41,102.9405,310.35,530.66,78.02,42.3229,59.31,67.85,81.61,72.7,88.1397,82.0,43.47,18.97,60.06,83.6387,63.7341,86.9937,60.372,74.6124,126.1513,61.8805,184.58,176.3132,96.3137,74.4683,23.4238,39.3244,19.4093,2.67,93.0201,35.01,27.6609,61.3378,83.2793,94.4252,74.66,48.8014,88.8673,19.5665,47.015
