date,open,high,low,close,adjusted close,volume
2018-08-24 00:00:00,258.33,263.39,258.33,261.51,261.51,3862275
2018-08-27 00:00:00,263.0,263.7,259.39,262.4,262.4,2433040
2018-08-28 00:00:00,263.7,263.7,261.03,263.04,263.04,1867069
2018-08-29 00:00:00,263.0,269.96,262.56,268.36,268.36,3155151
2018-08-30 00:00:00,266.72,269.05,265.5,266.43,266.43,2409250
2018-08-31 00:00:00,265.55,266.8331,263.2,263.51,263.51,2944461
2018-09-04 00:00:00,263.67,266.93,262.3,266.68,266.68,2158226
2018-09-05 00:00:00,265.61,266.1597,254.54,256.14,256.14,4203322
2018-09-06 00:00:00,256.95,260.27,255.14,259.75,259.75,2810834
2018-09-07 00:00:00,258.0,263.67,257.12,260.87,260.87,2894348
2018-09-10 00:00:00,264.27,265.93,260.79,265.37,265.37,2633558
2018-09-11 00:00:00,265.3,268.6,263.31,267.0,267.0,2866078
2018-09-12 00:00:00,267.83,270.94,266.448,267.79,267.79,3365421
2018-09-13 00:00:00,267.13,270.0,265.01,268.52,268.52,4773968
2018-09-14 00:00:00,269.0,277.61,268.0,274.69,274.69,6182502
2018-09-17 00:00:00,275.0,275.78,267.68,268.25,268.25,3080942
2018-09-18 00:00:00,267.61,273.78,266.6033,270.79,270.79,2684423
2018-09-19 00:00:00,271.14,271.95,263.6139,264.88,264.88,2801378
2018-09-20 00:00:00,266.47,269.54,264.1892,266.34,266.34,2560184
2018-09-21 00:00:00,266.15,267.5,260.24,260.88,260.88,6186497
2018-09-24 00:00:00,260.0,264.46,257.07,264.09,264.09,2619133
2018-09-25 00:00:00,264.6,268.43,264.2009,267.84,267.84,2298022
2018-09-26 00:00:00,268.56,270.68,266.66,268.47,268.47,2027658
2018-09-27 00:00:00,270.0,272.42,269.25,269.91,269.91,1735155
2018-09-28 00:00:00,269.75,272.26,268.44,269.95,269.95,2784504
2018-10-01 00:00:00,271.76,276.63,271.46,275.49,275.49,3553432
2018-10-02 00:00:00,274.71,277.03,271.85,272.0,272.0,3254406
2018-10-03 00:00:00,273.25,274.17,269.76,270.51,270.51,2726375
2018-10-04 00:00:00,269.5,271.07,260.5364,263.71,263.71,3780326
2018-10-05 00:00:00,263.96,266.1,258.31,263.22,263.22,3098832
2018-10-08 00:00:00,261.84,263.4564,248.6852,254.69,254.69,5109168
2018-10-09 00:00:00,254.16,258.72,251.71,254.16,254.16,2597721
2018-10-10 00:00:00,252.52,253.38,237.86,237.91,237.91,5309318
2018-10-11 00:00:00,236.41,245.72,234.72,238.59,238.59,7042917
2018-10-12 00:00:00,247.74,249.91,242.7827,248.87,248.87,4779938
2018-10-15 00:00:00,248.34,248.37,238.0,238.01,238.01,5106421
2018-10-16 00:00:00,252.5,261.73,251.77,260.67,260.67,8679636
2018-10-17 00:00:00,261.21,261.89,255.26,258.91,258.91,4405056
