,close,5days,10days,20days
2019-03-19,562.72,0.023,0.029,0.027
2019-03-20,569.36,0.022,0.061,0.036
2019-03-21,577.98,0.034,0.084,0.051
2019-03-22,561.26,0.005,0.052,0.017
2019-03-25,562.72,0.006,0.036,0.017
2019-03-26,567.64,0.009,0.032,0.035
2019-03-27,558.27,-0.019,0.002,0.016
2019-03-28,562.89,-0.026,0.007,0.028
2019-03-29,570.58,0.017,0.022,0.022
2019-04-01,575.54,0.023,0.029,0.047
2019-04-02,575.98,0.015,0.024,0.054
2019-04-03,576.26,0.032,0.012,0.074
2019-04-04,570.28,0.013,-0.013,0.07
2019-04-05,575.72,0.009,0.026,0.079
2019-04-08,578.34,0.005,0.028,0.065
2019-04-09,579.38,0.006,0.021,0.053
2019-04-10,585.89,0.017,0.049,0.052
2019-04-11,584.63,0.025,0.039,0.046
2019-04-12,582.85,0.012,0.022,0.044
2019-04-15,576.81,-0.003,0.002,0.031
2019-04-16,561.43,-0.031,-0.025,-0.002
2019-04-17,525.0,-0.104,-0.089,-0.078
2019-04-18,528.06,-0.097,-0.074,-0.086
2019-04-22,491.06,-0.157,-0.147,-0.125
2019-04-23,500.42,-0.132,-0.135,-0.111
2019-04-24,508.14,-0.095,-0.123,-0.105
2019-04-25,517.78,-0.014,-0.116,-0.073
2019-04-26,519.11,-0.017,-0.112,-0.078
2019-04-29,510.34,0.039,-0.124,-0.106
2019-04-30,510.63,0.02,-0.115,-0.113
2019-05-01,497.05,-0.022,-0.115,-0.137
2019-05-02,502.11,-0.03,-0.044,-0.129
2019-05-03,507.94,-0.022,-0.038,-0.109
2019-05-06,508.48,-0.004,0.035,-0.117
2019-05-07,491.31,-0.038,-0.018,-0.15
2019-05-08,495.7,-0.003,-0.024,-0.144
2019-05-09,496.06,-0.012,-0.042,-0.153
2019-05-10,495.31,-0.025,-0.046,-0.153
2019-05-13,478.75,-0.058,-0.062,-0.179
2019-05-14,487.35,-0.008,-0.046,-0.155
2019-05-15,489.14,-0.013,-0.016,-0.129
2019-05-16,491.73,-0.009,-0.021,-0.063
